experiment_id,controller,seed,time_s,mainline_vph,ramp_vph,mean_speed_mps,upstream_speed_mps,bottleneck_flow_veh,bottleneck_occupancy,ramp_queue_veh,alinea_requested_rate_vph,alinea_applied_rate_vph,departed_veh,arrived_veh,teleports,metric_schema_version,estimator_id,window_step_observations,main_speed_vehicle_observations,upstream_speed_vehicle_observations,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,loaded_veh,pending_veh,in_network_veh,actual_departure_ratio,completion_ratio,tts_system_s,tts_pending_s,tts_in_network_s
main3000_ramp300_none_seed4_189a3f3c,none,4,30,3000,300,31.19170020524906,,0,0.0,1,1200.0,1200.0,18,0,0,cr02-window-v1,traci-1s-step-complete-window,30,3,0,0.8,1,0.0,0,18,0,18,1.0,0.0,293.0,0.0,293.0
main3000_ramp300_none_seed4_189a3f3c,none,4,60,3000,300,30.2272100329256,,0,0.0,1,1200.0,1200.0,36,0,0,cr02-window-v1,traci-1s-step-complete-window,30,7,0,0.7333333333333333,1,0.0,0,36,0,36,1.0,0.0,1118.0,0.0,1118.0
main3000_ramp300_none_seed4_189a3f3c,none,4,90,3000,300,30.96738284326012,,0,0.0,1,1200.0,1200.0,54,0,0,cr02-window-v1,traci-1s-step-complete-window,30,10,0,0.7333333333333333,1,0.0,0,54,0,54,1.0,0.0,2481.0,0.0,2481.0
main3000_ramp300_none_seed4_189a3f3c,none,4,120,3000,300,30.678297199636724,,0,0.0,1,1200.0,1200.0,72,1,0,cr02-window-v1,traci-1s-step-complete-window,30,17,0,0.7666666666666667,1,0.0,0,72,0,71,1.0,0.013888888888888888,4358.0,0.0,4358.0
main3000_ramp300_none_seed4_189a3f3c,none,4,150,3000,300,30.907728376002137,30.518335913695598,1,0.005000500164115351,1,1200.0,1200.0,90,3,0,cr02-window-v1,traci-1s-step-complete-window,30,22,6,0.7666666666666667,1,0.0,0,90,0,87,1.0,0.03333333333333333,6721.0,0.0,6721.0
main3000_ramp300_none_seed4_189a3f3c,none,4,180,3000,300,31.03514959269626,30.26453765900952,8,0.024441287653375336,1,1200.0,1200.0,107,5,0,cr02-window-v1,traci-1s-step-complete-window,30,30,6,0.8,1,0.0,0,107,0,102,1.0,0.04672897196261682,9569.0,0.0,9569.0
main3000_ramp300_none_seed4_189a3f3c,none,4,210,3000,300,30.80344561280346,31.348458439349628,7,0.02794925268607642,1,1200.0,1200.0,126,12,0,cr02-window-v1,traci-1s-step-complete-window,30,31,6,0.7333333333333333,1,0.0,0,126,0,114,1.0,0.09523809523809523,12817.0,0.0,12817.0
main3000_ramp300_none_seed4_189a3f3c,none,4,240,3000,300,30.66089737492481,31.705681012691674,8,0.03603550839205525,1,1200.0,1200.0,143,30,0,cr02-window-v1,traci-1s-step-complete-window,30,33,7,0.7666666666666667,1,0.0,0,143,0,113,1.0,0.2097902097902098,16249.0,0.0,16249.0
main3000_ramp300_none_seed4_189a3f3c,none,4,270,3000,300,31.217038291965913,31.815765430718734,10,0.04334623519489469,1,1200.0,1200.0,161,45,0,cr02-window-v1,traci-1s-step-complete-window,30,35,7,0.8,1,0.0,0,161,0,116,1.0,0.2795031055900621,19738.0,0.0,19738.0
main3000_ramp300_none_seed4_189a3f3c,none,4,300,3000,300,30.803892396124514,31.527352524273017,9,0.017832454991704102,1,1200.0,1200.0,179,62,0,cr02-window-v1,traci-1s-step-complete-window,30,30,4,0.8,1,0.0,0,179,0,117,1.0,0.3463687150837989,23246.0,0.0,23246.0
main3000_ramp300_none_seed4_189a3f3c,none,4,330,3000,300,30.724734467764698,29.505681670979296,5,0.0270738897276658,1,1200.0,1200.0,197,80,0,cr02-window-v1,traci-1s-step-complete-window,30,28,8,0.8666666666666667,1,0.0,0,197,0,117,1.0,0.40609137055837563,26787.0,0.0,26787.0
main3000_ramp300_none_seed4_189a3f3c,none,4,360,3000,300,30.236207930549785,31.034318340808486,10,0.03878850011735722,1,1200.0,1200.0,215,95,0,cr02-window-v1,traci-1s-step-complete-window,30,25,3,0.7666666666666667,1,0.0,0,215,0,120,1.0,0.4418604651162791,30339.0,0.0,30339.0
main3000_ramp300_none_seed4_189a3f3c,none,4,390,3000,300,30.998933193189757,31.710691433659083,6,0.023925072125621227,1,1200.0,1200.0,233,106,0,cr02-window-v1,traci-1s-step-complete-window,30,26,5,0.7333333333333333,1,0.0,0,233,0,127,1.0,0.45493562231759654,34025.0,0.0,34025.0
main3000_ramp300_none_seed4_189a3f3c,none,4,420,3000,300,30.636650302875697,31.213528163434688,8,0.04172721563728222,1,1200.0,1200.0,250,126,0,cr02-window-v1,traci-1s-step-complete-window,30,31,5,0.8666666666666667,1,0.0,0,250,0,124,1.0,0.504,37808.0,0.0,37808.0
