scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1925+0,none,4,30,0,,0.0,0,0.0,0,0.0,0,16,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,60,0,,0.0,0,0.0,0,0.0,0,32,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,90,0,,0.0,0,0.0,0,0.0,0,48,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,120,0,,0.0,0,0.0,0,0.0,0,64,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,150,0,,0.0,0,0.0,0,0.0,0,80,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,180,5,31.72041746315627,0.008685520938706285,4,0.0,0,0.0,0,96,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,210,4,28.681557204249945,0.010954599782689438,4,0.0,0,0.0,0,112,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,240,16,26.50209190026052,0.03091050133910803,12,0.0,0,0.0,0,128,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,270,14,25.623286782668327,0.04280069779889762,14,0.0,0,0.0,0,144,3,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,300,16,25.283184738364422,0.03999667788948026,14,0.0,0,0.0,0,160,6,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,330,16,23.82862723146489,0.0525993205083239,16,0.0,0,0.0,0,176,7,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,360,19,22.92200852547744,0.06196797387869898,18,0.0,0,0.0,0,192,16,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,390,20,24.02506505544927,0.048374520667447504,17,0.0,0,0.0,0,209,29,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,420,15,24.262793992762525,0.029051445851050062,11,0.0,0,0.0,0,225,41,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,450,18,23.576031536639157,0.04686818971134225,15,0.0,0,0.0,0,241,55,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,480,22,23.443660234808362,0.050305390965541125,17,0.0,0,0.0,0,257,67,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,510,15,23.883309996261517,0.04026580825151314,14,0.0,0,0.0,0,273,82,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,540,21,23.776897607961594,0.051810840937620624,17,0.0,0,0.0,0,289,97,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,570,12,23.070710982429148,0.03630947530548004,11,0.0,0,0.0,0,305,111,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,600,17,23.0842852734594,0.05110592903379825,16,0.0,0,0.0,0,321,125,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,630,20,23.59615199270842,0.04056779601678689,15,0.0,0,0.0,0,337,139,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,660,22,22.686751226593532,0.04383126932541283,16,0.0,0,0.0,0,353,154,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,690,17,22.616574342025878,0.052383990388193524,16,0.0,0,0.0,0,369,168,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,720,21,22.38168312854011,0.04951731750254946,17,0.0,0,0.0,0,385,182,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,750,22,21.740745513167504,0.062421417534864077,19,0.0,0,0.0,0,401,197,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,780,18,22.329498060014405,0.052827879124329985,15,0.0,0,0.0,0,417,211,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,810,18,22.802608318214716,0.053625911001015915,17,0.0,0,0.0,0,433,225,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,840,22,22.91316935957684,0.06273649241280357,19,0.0,0,0.0,0,449,239,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,870,20,22.997413657388815,0.05652818564494737,18,0.0,0,0.0,0,465,254,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,900,20,23.444458166481308,0.04908332572239639,17,0.0,0,0.0,0,481,268,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,930,20,23.89996500489613,0.04530320518956614,16,0.0,0,0.0,0,497,284,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,960,17,24.166071351533212,0.04449329741384342,15,0.0,0,0.0,0,513,299,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,990,17,24.258799479778993,0.050321998336901666,16,0.0,0,0.0,0,529,315,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1020,19,24.273764837955195,0.053308323045068086,17,0.0,0,0.0,0,545,330,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1050,22,23.923259525740306,0.04612979568456505,16,0.0,0,0.0,0,561,346,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1080,17,23.951106428753228,0.04095441081435259,15,0.0,0,0.0,0,577,361,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1110,19,23.840576919077318,0.03743726063550715,14,0.0,0,0.0,0,594,376,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1140,16,23.144074767896047,0.03784020811769627,13,0.0,0,0.0,0,610,392,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1170,10,21.59197399386611,0.03025345445068221,9,0.0,0,0.0,0,626,408,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1200,25,21.4945409260634,0.05927609940399255,19,0.0,0,0.0,0,642,423,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1230,23,21.579896262679465,0.050019554968810095,17,0.0,0,0.0,0,658,438,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1260,25,21.589539714113453,0.05222536494217896,18,0.0,0,0.0,0,674,453,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1290,22,21.571010863087288,0.066973590071215,20,0.0,0,0.0,0,690,468,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1320,16,22.710980076774717,0.04337768181265649,14,0.0,0,0.0,0,706,483,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1350,22,22.91149289589404,0.05347351594622296,17,0.0,0,0.0,0,722,497,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1380,20,23.043879072393683,0.05694337020625729,18,0.0,0,0.0,0,738,513,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1410,22,23.068829278798923,0.06002204344131314,19,0.0,0,0.0,0,754,528,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1440,17,23.32280158995751,0.05324958589996338,16,0.0,0,0.0,0,770,543,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1470,19,24.364868773369285,0.03962404357739994,14,0.0,0,0.0,0,786,559,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1500,16,24.331113451841073,0.031388616089778526,12,0.0,0,0.0,0,802,575,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1530,24,23.215243783825194,0.054706209285749686,18,0.0,0,0.0,0,818,589,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1560,20,23.015521554126444,0.060662021893915605,19,0.0,0,0.0,0,834,604,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1590,15,23.590039913922688,0.04525083993471147,14,0.0,0,0.0,0,850,620,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1620,10,23.29318788268558,0.027044068284737932,9,0.0,0,0.0,0,866,635,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1650,21,22.600316517160255,0.04926786725548406,17,0.0,0,0.0,0,882,650,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1680,21,22.526687785513538,0.039879401366719476,15,0.0,0,0.0,0,898,665,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1710,26,22.41984102275993,0.05282675204229008,19,0.0,0,0.0,0,914,679,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1740,29,21.751649679826805,0.050521385148222936,20,0.0,0,0.0,0,930,695,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1770,3,21.472279235956126,0.010944343514984212,3,0.0,0,0.0,0,946,711,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,4,1800,27,21.483059781986164,0.061262078536954805,21,0.0,0,0.0,0,962,727,0,0,1200.0,1200.0,30.0,0.0,0
