scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1200+60,none,1,750,17,23.19611341661173,0.049978421185517166,15,3.0,3,2.966666666666667,3,263,146,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,780,7,28.444124117794797,0.019289014176579636,7,3.0,3,3.0,3,273,158,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,810,7,30.606052331016787,0.014429773403675957,6,3.7666666666666666,4,3.0,3,284,170,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,840,11,24.572294775520866,0.029615752617074047,9,3.6333333333333333,4,2.6333333333333333,3,294,178,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,870,16,20.885583477365678,0.05167811203765685,14,4.0,4,3.533333333333333,4,305,188,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,900,6,25.705479363817087,0.01836108784750081,6,4.0,4,4.0,4,315,202,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,930,18,24.812016727865647,0.04620548063914119,16,4.933333333333334,5,4.0,4,326,210,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,960,15,26.713877373030627,0.03280954919072769,12,5.0,5,4.9,5,336,217,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,990,12,28.685982516496647,0.02184971293594534,9,5.833333333333333,6,4.666666666666667,5,347,222,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1020,10,25.283729124617764,0.03190464970080219,10,5.033333333333333,6,4.9,5,357,234,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1050,2,22.442442759221358,0.007001749996607032,2,5.1,6,3.933333333333333,4,368,242,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1080,15,23.766610353477667,0.0444348038917686,14,5.2,6,5.0,5,378,259,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1110,12,26.247976045217847,0.02567229494628691,10,6.0,6,5.233333333333333,6,389,273,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1140,15,24.533152686349656,0.038723286216550905,13,6.133333333333334,7,6.0,6,399,283,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1170,17,26.67571045781951,0.029416402987889494,13,7.0,7,6.166666666666667,7,410,286,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1200,8,26.966680479022557,0.018084401510145655,7,7.166666666666667,8,6.3,7,420,292,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1230,13,24.605270285350148,0.023949045708911855,9,7.0,7,6.833333333333333,7,431,305,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1260,17,26.190698227732444,0.04144955327680009,15,7.5,8,7.0,7,441,316,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1290,12,27.784839791933603,0.026510603751398777,10,8.0,8,7.6,8,452,330,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1320,11,27.725327748156598,0.026162549665320965,10,8.0,8,8.0,8,462,343,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1350,13,28.42429467809133,0.028376682686105898,11,8.6,9,8.0,8,473,348,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1380,11,28.51013256864541,0.025326158955120567,10,9.0,9,8.6,9,483,361,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1410,15,28.521019361122804,0.023517583706779987,10,9.533333333333333,10,9.0,9,494,375,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1440,10,28.51074398837871,0.024129131579604744,9,9.733333333333333,10,9.166666666666666,10,504,388,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1470,10,25.233543136217698,0.021046025305906824,8,9.9,10,9.0,9,515,397,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1500,2,25.57233097822889,0.0061264132273208816,2,9.966666666666667,11,8.566666666666666,10,525,408,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1530,5,21.01063864959398,0.018654152724248738,5,9.0,9,7.266666666666667,9,536,418,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1560,20,21.264508901163442,0.06479388590250514,18,9.966666666666667,10,9.2,10,546,428,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1590,16,24.260647741210768,0.02569740450877589,11,10.033333333333333,11,10.0,10,557,436,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1620,20,23.85630504871844,0.04343767103815708,16,11.0,11,10.3,11,567,439,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1650,16,25.627402009946053,0.02862740378156635,12,11.0,11,11.0,11,578,440,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1680,10,28.22798007494093,0.02392780055352735,9,11.166666666666666,12,10.566666666666666,11,588,444,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1710,5,21.825933235266888,0.012394694466619664,4,10.1,11,8.233333333333333,10,599,456,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1740,21,24.35565116406866,0.04172741257123865,15,10.6,11,10.0,10,609,469,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1770,8,29.017072915080707,0.013797369357447072,7,11.0,11,10.766666666666667,11,620,483,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1800,10,23.712517745137582,0.021521107759091742,8,11.466666666666667,12,11.0,11,630,498,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1830,17,23.474601076468385,0.03445302068961003,13,11.866666666666667,12,11.366666666666667,12,641,511,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1860,14,23.46561536322335,0.02385527450992792,10,11.5,12,11.0,11,651,520,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1890,20,24.431403392752756,0.05024955988678433,17,12.0,12,11.7,12,662,532,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1920,8,27.122305506365674,0.019034090380830548,7,12.633333333333333,13,11.866666666666667,12,672,536,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1950,15,25.877648263361245,0.02252909423713921,10,12.0,12,11.833333333333334,12,683,548,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,1980,7,24.068387154379355,0.018296673029529604,6,12.2,13,12.0,12,693,558,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2010,17,24.587006593951223,0.03896629896212668,14,13.0,13,12.366666666666667,13,704,570,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2040,11,25.629736070536673,0.030151907868374413,10,12.933333333333334,13,12.766666666666667,13,714,584,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2070,16,23.997093610635627,0.040940921913321895,14,13.0,13,12.166666666666666,13,725,598,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2100,10,27.607920305208793,0.026491737777034056,9,13.1,14,13.0,13,735,603,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2130,10,25.60042618527602,0.02547598219324906,9,14.0,14,13.3,14,746,613,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2160,15,24.44228279540499,0.04417504705941913,14,14.466666666666667,15,14.0,14,756,624,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2190,6,25.175553313009285,0.018835419531857647,6,14.333333333333334,15,13.933333333333334,15,767,639,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2220,17,25.344003117129528,0.03503702739410528,13,14.066666666666666,15,14.0,14,777,648,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2250,12,26.628907627370882,0.029860843949662316,11,15.0,15,14.266666666666667,15,788,658,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2280,13,27.157153498171873,0.025168748189025793,10,15.6,16,15.0,15,798,663,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2310,8,23.738471194545212,0.0269056271592414,8,15.1,16,14.866666666666667,15,809,677,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2340,8,23.524007132894614,0.00923841983485545,5,15.6,16,15.0,15,819,689,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2370,16,23.72596207577232,0.04777200371847812,15,16.0,16,15.866666666666667,16,830,701,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2400,6,23.93933209890407,0.013809381888366563,5,15.5,16,15.266666666666667,16,840,713,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2430,14,23.287865761408863,0.021033425973261424,9,16.0,16,15.3,16,851,720,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2460,21,23.317599315396194,0.05415498729689716,17,16.233333333333334,17,16.0,16,861,725,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2490,13,25.071039917694062,0.03177220657407057,11,17.0,17,16.5,17,872,733,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2520,11,25.32833450204095,0.03461694927292077,11,17.0,17,17.0,17,882,745,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2550,10,23.35052187315594,0.022455832914329222,8,16.933333333333334,17,15.966666666666667,17,893,752,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2580,17,25.171494599296732,0.041446638959458444,15,17.733333333333334,18,17.066666666666666,18,903,762,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2610,8,26.519944883460713,0.018943811784045767,7,18.033333333333335,19,18.0,18,914,776,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2640,12,25.704201590479606,0.027489503517987637,10,19.0,19,18.4,19,924,790,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2670,13,26.289603066280208,0.030605298853917398,11,19.033333333333335,20,19.0,19,935,800,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2700,9,29.028248335378954,0.021412445400740884,8,20.0,20,19.333333333333332,20,945,812,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2730,13,23.471059152837526,0.03166440472461242,10,19.033333333333335,20,18.933333333333334,19,956,825,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2760,20,24.285998551056405,0.03717092545053523,15,19.466666666666665,20,19.0,19,966,834,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2790,8,29.618876399869656,0.016067680765445402,7,20.0,20,19.8,20,977,846,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2820,15,27.730904692113754,0.025133720243714682,11,20.166666666666668,21,19.966666666666665,20,987,856,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2850,9,23.431083456489734,0.028479366589302422,8,20.066666666666666,21,19.4,20,998,861,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2880,13,26.277059256807462,0.026133797941247393,11,20.0,20,20.0,20,1008,869,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2910,15,25.999840058554273,0.036094035570969636,13,20.966666666666665,21,20.266666666666666,21,1019,884,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2940,16,26.967991937036427,0.02304568357634101,11,21.0,21,21.0,21,1029,896,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,2970,9,28.499230795592002,0.02213498131959568,9,21.3,22,21.0,21,1040,905,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3000,8,29.52256302808073,0.01614439770297243,7,22.766666666666666,23,21.7,23,1050,912,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3030,10,24.13328007206,0.014349652515291685,7,22.166666666666668,23,21.966666666666665,23,1061,925,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3060,4,28.708269697523463,0.011012522142376231,4,23.0,23,22.5,23,1071,937,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3090,10,28.838264460273678,0.01907229349009564,8,23.0,23,23.0,23,1082,950,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3120,9,29.155523608789082,0.016665611900483174,7,23.866666666666667,24,23.3,24,1092,957,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3150,27,20.485790747904627,0.05554776561100425,18,24.0,24,24.0,24,1103,963,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3180,20,19.40231254453526,0.07120394010964143,17,24.1,25,24.0,24,1113,970,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3210,7,19.71759520403618,0.02712601552302658,6,23.933333333333334,25,21.566666666666666,24,1124,977,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3240,12,22.63451063067465,0.02537258024701714,9,24.0,24,20.433333333333334,21,1134,986,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3270,31,22.624109402011936,0.03922268045752541,18,24.0,24,23.233333333333334,24,1145,995,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3300,15,24.169688733506334,0.028574122505195493,11,24.533333333333335,25,24.0,24,1155,998,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3330,12,26.012409206466295,0.033003036721765966,11,24.9,25,24.7,25,1166,1002,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3360,12,25.398622223702922,0.025315684661920083,10,24.733333333333334,25,24.133333333333333,25,1176,1012,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3390,11,27.277870182490524,0.027862949258648465,10,25.0,25,25.0,25,1187,1026,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3420,6,24.52371119697957,0.01344692275676304,5,25.166666666666668,26,24.466666666666665,25,1197,1042,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3450,17,24.264753153629762,0.04486129337674356,15,25.0,25,25.0,25,1208,1058,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3480,12,26.077052311204806,0.023023728051733392,9,25.0,25,25.0,25,1218,1073,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3510,15,26.23699086799424,0.02575349683031618,11,26.0,26,25.4,26,1229,1088,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3540,16,26.96744529748906,0.03315051832929991,13,26.766666666666666,27,26.266666666666666,27,1239,1098,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3570,8,25.395839246288094,0.028493562887956615,5,26.5,27,26.333333333333332,27,1250,1106,0,0,1200.0,1200.0,30.0,0.0,0
1200+60,none,1,3600,10,24.07534460444632,0.0325368390333703,10,26.5,27,26.0,26,1260,1118,0,0,1200.0,1200.0,30.0,0.0,0
