experiment_id,controller,seed,time_s,mainline_vph,ramp_vph,mean_speed_mps,upstream_speed_mps,bottleneck_flow_veh,bottleneck_occupancy,ramp_queue_veh,alinea_requested_rate_vph,alinea_applied_rate_vph,departed_veh,arrived_veh,teleports,metric_schema_version,estimator_id,window_step_observations,main_speed_vehicle_observations,upstream_speed_vehicle_observations,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,loaded_veh,pending_veh,in_network_veh,actual_departure_ratio,completion_ratio,tts_system_s,tts_pending_s,tts_in_network_s
main3000_ramp300_none_seed2_189a3f3c,none,2,30,3000,300,30.228342094100462,,0,0.0,1,1200.0,1200.0,18,0,0,cr02-window-v1,traci-1s-step-complete-window,30,2,0,0.8333333333333334,1,0.0,0,18,0,18,1.0,0.0,293.0,0.0,293.0
main3000_ramp300_none_seed2_189a3f3c,none,2,60,3000,300,29.068583436760118,,0,0.0,1,1200.0,1200.0,36,0,0,cr02-window-v1,traci-1s-step-complete-window,30,9,0,0.7333333333333333,1,0.0,0,36,0,36,1.0,0.0,1118.0,0.0,1118.0
main3000_ramp300_none_seed2_189a3f3c,none,2,90,3000,300,29.931013748665894,,0,0.0,1,1200.0,1200.0,54,0,0,cr02-window-v1,traci-1s-step-complete-window,30,16,0,0.8666666666666667,1,0.0,0,54,0,54,1.0,0.0,2481.0,0.0,2481.0
main3000_ramp300_none_seed2_189a3f3c,none,2,120,3000,300,29.796514354519218,,0,0.0,2,1200.0,1200.0,72,2,0,cr02-window-v1,traci-1s-step-complete-window,30,18,0,0.9333333333333333,2,0.0,0,72,0,70,1.0,0.027777777777777776,4359.0,0.0,4359.0
main3000_ramp300_none_seed2_189a3f3c,none,2,150,3000,300,30.686130072638846,31.353922720171514,5,0.010913047308995753,1,1200.0,1200.0,90,3,0,cr02-window-v1,traci-1s-step-complete-window,30,25,7,0.7666666666666667,1,0.0,0,90,0,87,1.0,0.03333333333333333,6726.0,0.0,6726.0
main3000_ramp300_none_seed2_189a3f3c,none,2,180,3000,300,30.317887747432856,29.166476913472547,6,0.02292860889590524,1,1200.0,1200.0,107,5,0,cr02-window-v1,traci-1s-step-complete-window,30,27,5,0.8333333333333334,1,0.0,0,107,0,102,1.0,0.04672897196261682,9582.0,0.0,9582.0
main3000_ramp300_none_seed2_189a3f3c,none,2,210,3000,300,29.82634714290606,30.255616236708363,5,0.028574736301016892,1,1200.0,1200.0,126,12,0,cr02-window-v1,traci-1s-step-complete-window,30,35,5,0.6666666666666666,1,0.0,0,126,0,114,1.0,0.09523809523809523,12864.0,0.0,12864.0
main3000_ramp300_none_seed2_189a3f3c,none,2,240,3000,300,29.778862342820574,28.149830403367478,5,0.017993134163618644,1,1200.0,1200.0,143,23,0,cr02-window-v1,traci-1s-step-complete-window,30,26,7,0.7666666666666667,1,0.0,0,143,0,120,1.0,0.16083916083916083,16378.0,0.0,16378.0
main3000_ramp300_none_seed2_189a3f3c,none,2,270,3000,300,30.02487627701495,30.942222649690677,11,0.03983303094700166,1,1200.0,1200.0,161,43,0,cr02-window-v1,traci-1s-step-complete-window,30,34,8,0.8666666666666667,1,0.0,0,161,0,118,1.0,0.2670807453416149,19947.0,0.0,19947.0
main3000_ramp300_none_seed2_189a3f3c,none,2,300,3000,300,30.60606370456569,32.14845491412516,8,0.03551773662564983,1,1200.0,1200.0,179,57,0,cr02-window-v1,traci-1s-step-complete-window,30,32,5,0.6666666666666666,1,0.0,0,179,0,122,1.0,0.31843575418994413,23515.0,0.0,23515.0
