scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1925+60,none,1,1530,20,22.036115647208025,0.06020121408771881,18,17.0,17,16.766666666666666,17,844,574,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1560,20,23.34567354221078,0.04611095400451101,16,17.0,17,17.0,17,860,589,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1590,20,22.426643909932267,0.05171905601683117,16,17.566666666666666,18,17.0,17,877,605,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1620,18,23.20172734197239,0.03388608880921993,13,18.066666666666666,19,17.733333333333334,18,893,618,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1650,20,23.096519811658073,0.05132899437629324,17,19.0,19,18.333333333333332,19,910,634,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1680,11,23.109454517407517,0.03733917744168593,11,19.1,20,18.433333333333334,19,926,649,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1710,25,18.84014121456515,0.07305945923910713,19,19.0,19,18.833333333333332,19,943,664,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1740,24,20.801175015376614,0.05924258762525293,19,19.633333333333333,20,19.0,19,959,680,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1770,24,22.129814572007962,0.04988809690762537,18,20.0,20,20.0,20,976,695,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1800,13,21.638325616576623,0.028522130954782673,10,19.8,20,19.5,20,992,711,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1830,13,21.16790127473884,0.035389302873386444,11,20.0,20,19.466666666666665,20,1010,725,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1860,23,20.904536941028017,0.06781852960225479,19,20.133333333333333,21,20.0,20,1026,741,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1890,25,21.172373761876617,0.04646005161379965,17,21.0,21,20.466666666666665,21,1043,755,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1920,21,21.258965934318176,0.06632398568863589,19,21.466666666666665,22,21.0,21,1059,770,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1950,22,21.313583220745343,0.049720036631367745,17,22.0,22,21.833333333333332,22,1076,784,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,1980,27,21.441609914067865,0.05460220484080006,19,22.0,22,22.0,22,1092,800,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2010,18,22.332680929804415,0.05590105135370323,16,22.666666666666668,23,21.966666666666665,22,1109,816,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2040,10,26.015217244048596,0.026432115223879768,9,22.533333333333335,23,21.933333333333334,23,1125,832,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2070,8,28.41827405496348,0.016634012178629594,7,23.0,23,22.866666666666667,23,1142,846,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2100,7,28.402711579281117,0.019350488810270388,7,23.0,23,23.0,23,1158,861,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2130,18,20.19823998157728,0.06116754605613248,15,23.866666666666667,24,23.2,24,1175,876,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2160,24,19.786273759939963,0.0694156722639491,19,24.8,25,24.266666666666666,25,1191,892,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2190,26,19.39128083949401,0.06880124894969412,20,25.0,25,25.0,25,1208,907,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2220,22,18.668351592972133,0.07419222128298013,18,25.0,25,25.0,25,1224,921,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2250,25,18.741911888470046,0.07349620522910148,20,25.566666666666666,26,25.0,25,1241,937,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2280,23,17.73481196881288,0.07995060253629163,19,26.0,26,25.933333333333334,26,1257,952,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2310,23,17.836581699440764,0.07955486970986385,19,27.233333333333334,28,26.4,27,1274,968,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2340,26,19.40591855279239,0.07043859361892828,20,28.0,28,27.8,28,1290,983,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2370,22,19.843803165298024,0.06250036911089106,18,28.1,29,28.0,28,1307,999,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2400,25,20.883038052057326,0.059249415806842384,19,29.0,29,28.633333333333333,29,1323,1008,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2430,23,22.039125956883492,0.04803419383623198,18,29.0,29,29.0,29,1340,1024,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2460,21,22.480227010821526,0.05609672829651421,18,29.7,30,29.233333333333334,30,1356,1038,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2490,25,20.47331099077515,0.06632237924048544,19,30.0,30,30.0,30,1373,1054,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2520,18,18.90788914036039,0.0596089179893094,15,30.4,31,30.0,30,1389,1069,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2550,23,16.011436876610073,0.11291586944868565,14,31.0,31,30.933333333333334,31,1407,1083,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2580,23,15.447180378908861,0.1059536578851142,14,31.8,32,31.366666666666667,32,1423,1099,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2610,27,17.659443996167198,0.15655010520040377,15,32.0,32,32.0,32,1440,1114,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2640,25,16.3093234757378,0.07748524119885285,17,32.53333333333333,33,32.1,33,1456,1129,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2670,11,14.353287525456636,0.03440018773397545,8,32.56666666666667,33,32.4,33,1473,1145,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2700,16,20.005443117649456,0.03909915985466341,12,32.766666666666666,33,32.36666666666667,33,1489,1161,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2730,22,20.689409502251962,0.0668856943755524,19,33.0,33,33.0,33,1506,1176,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2760,25,20.869055674227283,0.06484983589172467,20,33.766666666666666,34,33.4,34,1522,1191,0,0,1200.0,1200.0,30.0,0.0,0
