scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1925+0,none,5,630,22,22.671234959225774,0.0466249974549612,17,0.0,0,0.0,0,337,121,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,660,19,23.919177645530677,0.041536659988501395,14,0.0,0,0.0,0,353,134,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,690,14,23.954169956123383,0.03401115101010722,12,0.0,0,0.0,0,369,149,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,720,19,22.515583192454773,0.044497913770800326,15,0.0,0,0.0,0,385,164,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,750,20,22.05149987761827,0.04094313777298453,15,0.0,0,0.0,0,401,179,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,780,24,21.941334981954927,0.05928730444916444,19,0.0,0,0.0,0,417,195,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,810,19,22.144573364475004,0.06112939415269238,18,0.0,0,0.0,0,433,210,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,840,20,22.27038382387678,0.05299652236617855,17,0.0,0,0.0,0,449,224,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,870,14,22.755687052563957,0.039165706200295365,12,0.0,0,0.0,0,465,239,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,900,21,22.994934037732506,0.056329182827558576,18,0.0,0,0.0,0,481,254,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,930,24,23.062574464768872,0.054460891741672415,19,0.0,0,0.0,0,497,269,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,960,13,23.067872766624003,0.03784792058673929,12,0.0,0,0.0,0,513,283,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,990,21,22.102215443145163,0.056426110172666695,17,0.0,0,0.0,0,529,299,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1020,22,22.905484056893236,0.04175963324629682,16,0.0,0,0.0,0,545,314,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1050,25,22.974894279870124,0.05560510446489388,19,0.0,0,0.0,0,561,330,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1080,24,23.05568841449473,0.03714791001425889,16,0.0,0,0.0,0,577,343,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1110,16,23.230792942989446,0.054062839533719396,16,0.0,0,0.0,0,594,359,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1140,21,23.21316007131459,0.05407843347857882,18,0.0,0,0.0,0,610,374,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1170,21,23.837094219958754,0.047157388654303155,16,0.0,0,0.0,0,626,389,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1200,20,23.400187203702817,0.050101129797493135,16,0.0,0,0.0,0,642,404,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1230,16,23.886048883748323,0.04659406369210804,15,0.0,0,0.0,0,658,420,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1260,14,23.509566567560515,0.03017401466509,10,0.0,0,0.0,0,674,434,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1290,20,22.829662677003366,0.05058194698334546,17,0.0,0,0.0,0,690,450,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1320,19,23.15435528160153,0.05339609266112954,17,0.0,0,0.0,0,706,465,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1350,20,22.742959684473828,0.05687985948836361,18,0.0,0,0.0,0,722,481,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1380,22,23.02725490155715,0.045847324962782446,16,0.0,0,0.0,0,738,495,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1410,13,21.81574519229173,0.022807882935884056,9,0.0,0,0.0,0,754,511,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1440,19,21.760964687169476,0.06450234873034333,18,0.0,0,0.0,0,770,527,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1470,25,21.738566642557615,0.05243613744516627,19,0.0,0,0.0,0,786,541,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1500,23,21.66489792574534,0.05393689445351887,18,0.0,0,0.0,0,802,556,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1530,25,21.39883449060991,0.06028472370251545,19,0.0,0,0.0,0,818,571,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1560,25,21.904651029851053,0.05598703091286552,19,0.0,0,0.0,0,834,587,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1590,20,23.009284132410098,0.047216567200151376,16,0.0,0,0.0,0,850,601,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1620,15,24.510626434544058,0.03867502035773593,13,0.0,0,0.0,0,866,616,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1650,19,24.056054619181975,0.05710086273251894,18,0.0,0,0.0,0,882,631,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1680,14,25.09684230553177,0.03944609435257386,13,0.0,0,0.0,0,898,646,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1710,20,23.354511749272845,0.05423210557796665,17,0.0,0,0.0,0,914,661,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1740,18,23.424207424694927,0.05077325148352732,16,0.0,0,0.0,0,930,676,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1770,23,22.343988587397277,0.06053111708985928,18,0.0,0,0.0,0,946,692,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1800,20,23.671196970840555,0.048972611809225935,17,0.0,0,0.0,0,962,708,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1830,7,25.54434179907102,0.015987340627627116,6,0.0,0,0.0,0,979,723,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1860,22,22.86647328245231,0.05988797596060825,19,0.0,0,0.0,0,995,738,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1890,22,23.090155453071585,0.049500390119014054,16,0.0,0,0.0,0,1011,753,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1920,23,22.73535157056834,0.04729266593410557,17,0.0,0,0.0,0,1027,769,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1950,18,21.796031172663607,0.03686639143842285,13,0.0,0,0.0,0,1043,784,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,1980,12,21.798778719874363,0.0285776420482307,9,0.0,0,0.0,0,1059,800,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2010,26,21.649604304120885,0.06453185317286625,20,0.0,0,0.0,0,1075,814,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2040,21,21.739793511775286,0.07157409993585967,20,0.0,0,0.0,0,1091,830,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2070,25,21.703132198061773,0.052942447281842914,18,0.0,0,0.0,0,1107,845,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2100,20,21.686391895901796,0.04962458840917255,17,0.0,0,0.0,0,1123,859,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2130,26,21.753005148224652,0.05618192487637922,18,0.0,0,0.0,0,1139,875,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2160,17,23.522837048097493,0.047612652873704066,15,0.0,0,0.0,0,1155,890,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2190,20,23.27368090220729,0.05603952153701357,18,0.0,0,0.0,0,1171,904,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2220,23,23.480263083668504,0.0494510124354368,18,0.0,0,0.0,0,1187,919,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2250,21,23.505434683152092,0.05981923640079003,19,0.0,0,0.0,0,1203,933,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2280,20,23.63597364193665,0.05055349235676658,17,0.0,0,0.0,0,1219,949,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2310,16,24.249986113947298,0.041568057767130996,14,0.0,0,0.0,0,1235,966,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2340,14,25.109829299211896,0.0342541732947969,12,0.0,0,0.0,0,1251,980,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2370,20,24.08961392383941,0.051923912170855145,17,0.0,0,0.0,0,1267,996,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2400,19,23.956332319598125,0.05400976401156186,17,0.0,0,0.0,0,1283,1012,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2430,15,25.83400463524635,0.0355923775939876,13,0.0,0,0.0,0,1299,1027,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2460,14,23.656762329683417,0.04379372298744784,12,0.0,0,0.0,0,1315,1041,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2490,23,23.01624657220033,0.056677365503477024,19,0.0,0,0.0,0,1331,1057,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2520,24,22.11972442436017,0.051863903985107145,17,0.0,0,0.0,0,1347,1073,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2550,22,21.453808598298988,0.06274808151504203,19,0.0,0,0.0,0,1364,1088,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2580,21,21.594646607049825,0.06128032021221467,18,0.0,0,0.0,0,1380,1104,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2610,17,24.28033439168185,0.03638162024434071,14,0.0,0,0.0,0,1396,1118,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2640,18,24.109900404274892,0.03519755632238078,14,0.0,0,0.0,0,1412,1133,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2670,19,24.238991032633336,0.04010980892026813,15,0.0,0,0.0,0,1428,1148,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2700,17,23.20751642318609,0.048896875047800374,15,0.0,0,0.0,0,1444,1164,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2730,20,23.448276601263288,0.04648716987758235,16,0.0,0,0.0,0,1460,1180,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2760,17,23.75265037069439,0.04978676551230213,16,0.0,0,0.0,0,1476,1194,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2790,23,23.303782955032506,0.05059682045316549,17,0.0,0,0.0,0,1492,1209,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2820,21,22.768580805546062,0.05367755647023387,17,0.0,0,0.0,0,1508,1225,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2850,22,22.2018591170287,0.06271971412230262,19,0.0,0,0.0,0,1524,1240,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2880,24,23.713863997303093,0.05013855510936385,18,0.0,0,0.0,0,1540,1255,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2910,11,26.22997900624883,0.02967416307840267,10,0.0,0,0.0,0,1556,1271,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2940,17,23.53878266416751,0.04779664987078528,15,0.0,0,0.0,0,1572,1286,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,2970,10,24.211438229621983,0.024928408317047495,8,0.0,0,0.0,0,1588,1301,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3000,17,22.651210455486865,0.05530510484224275,16,0.0,0,0.0,0,1604,1315,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3030,21,22.382965624229424,0.05332240123958248,17,0.0,0,0.0,0,1620,1331,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3060,25,20.59160684290451,0.05883312349852379,19,0.0,0,0.0,0,1636,1346,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3090,25,21.85734281984352,0.059363392677187224,18,0.0,0,0.0,0,1652,1361,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3120,24,21.993486815330307,0.061349947508301736,20,0.0,0,0.0,0,1668,1375,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3150,19,22.418301551310236,0.05879086698496394,17,0.0,0,0.0,0,1684,1391,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3180,21,22.956950083834904,0.05890707364483205,19,0.0,0,0.0,0,1700,1407,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3210,9,27.419484154491776,0.020941001872059436,8,0.0,0,0.0,0,1716,1423,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3240,13,23.57338598740009,0.03357328174962883,11,0.0,0,0.0,0,1732,1437,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3270,22,22.164540245284485,0.05206560626633442,17,0.0,0,0.0,0,1749,1452,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3300,17,21.82704795681719,0.05666600898988842,16,0.0,0,0.0,0,1765,1467,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3330,21,21.516678955776303,0.05361487065184368,17,0.0,0,0.0,0,1781,1480,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3360,20,21.99610532972922,0.047211596563943206,16,0.0,0,0.0,0,1797,1495,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3390,22,22.512895346271254,0.055722450315442984,18,0.0,0,0.0,0,1813,1511,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3420,22,22.31123524198836,0.05709957510108931,18,0.0,0,0.0,0,1829,1526,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3450,21,22.184252632265842,0.053684278298866656,18,0.0,0,0.0,0,1845,1543,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3480,21,22.224532755168227,0.0485126407741897,16,0.0,0,0.0,0,1861,1557,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3510,24,20.600063953423543,0.05656107605852109,18,0.0,0,0.0,0,1877,1573,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3540,19,16.03081123205286,0.059805470626527794,14,0.0,0,0.0,0,1893,1590,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3570,21,19.828466178899237,0.05197733867160726,16,0.0,0,0.0,0,1909,1603,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,5,3600,25,18.078657476584052,0.060417320102267996,17,0.0,0,0.0,0,1925,1618,0,0,1200.0,1200.0,30.0,0.0,0
