scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1750+0,none,1,30,0,,0.0,0,0.0,0,0.0,0,15,0,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,60,0,,0.0,0,0.0,0,0.0,0,29,0,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,90,0,,0.0,0,0.0,0,0.0,0,44,0,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,120,0,,0.0,0,0.0,0,0.0,0,58,0,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,150,0,,0.0,0,0.0,0,0.0,0,73,0,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,180,3,30.709342437711225,0.003804838335254601,2,0.0,0,0.0,0,88,0,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,210,5,28.1329050905045,0.013943743825688177,5,0.0,0,0.0,0,102,0,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,240,7,26.395872674543046,0.015450403358627796,6,0.0,0,0.0,0,117,0,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,270,10,22.449386845805122,0.030699430011915753,9,0.0,0,0.0,0,131,1,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,300,20,22.444184561044782,0.049784824605505186,16,0.0,0,0.0,0,146,2,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,330,17,22.485147965848537,0.04674416858763759,15,0.0,0,0.0,0,160,7,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,360,15,22.222317846672663,0.03261848468847859,11,0.0,0,0.0,0,175,13,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,390,21,22.3580961940158,0.04799290939250985,17,0.0,0,0.0,0,190,15,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,420,24,22.292081172670883,0.054907353531605925,19,0.0,0,0.0,0,204,24,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,450,18,22.513958449865406,0.05147216375144694,16,0.0,0,0.0,0,219,38,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,480,12,23.436260380892495,0.04014713009513097,12,0.0,0,0.0,0,233,49,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,510,17,23.551889184398245,0.03374209437799512,13,0.0,0,0.0,0,248,61,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,540,22,23.23928198782472,0.058072678661002894,18,0.0,0,0.0,0,263,76,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,570,15,22.568660891459476,0.04122615005590357,10,0.0,0,0.0,0,277,91,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,600,19,23.11387354261477,0.057790093780571775,18,0.0,0,0.0,0,292,105,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,630,20,23.153364004242015,0.05668060595235715,17,0.0,0,0.0,0,306,121,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,660,15,23.508176758384604,0.03711115627525411,13,0.0,0,0.0,0,321,136,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,690,20,23.834879460132505,0.041271767001177295,15,0.0,0,0.0,0,335,151,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,720,16,23.461924313428867,0.038593614399834074,13,0.0,0,0.0,0,350,166,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,750,21,23.648478831187685,0.0516914796998492,17,0.0,0,0.0,0,365,181,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,780,19,24.194599789145762,0.038254930702479824,15,0.0,0,0.0,0,379,196,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,810,21,23.381536478763614,0.055986781379088295,18,0.0,0,0.0,0,394,212,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,840,19,25.31210436849459,0.04222094458852818,15,0.0,0,0.0,0,408,226,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,870,9,25.531797158836486,0.027885833165968658,9,0.0,0,0.0,0,423,240,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,900,16,23.813211253431103,0.041532930619151406,14,0.0,0,0.0,0,438,255,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,930,22,23.73793036060691,0.054149308240009,18,0.0,0,0.0,0,452,270,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,960,21,24.775156627702973,0.04237782899788082,16,0.0,0,0.0,0,467,285,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,990,19,23.882293813376283,0.041219224732274524,15,0.0,0,0.0,0,481,300,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1020,14,24.206340135537157,0.03533960569206632,12,0.0,0,0.0,0,496,315,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1050,19,24.491035636030173,0.05117955015388323,17,0.0,0,0.0,0,510,329,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1080,19,24.574243359996863,0.03961413096385892,15,0.0,0,0.0,0,525,344,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1110,21,24.713073235548684,0.04844575160946458,17,0.0,0,0.0,0,540,359,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1140,9,25.256450316343663,0.018146480873106916,7,0.0,0,0.0,0,554,375,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1170,2,21.29027581534571,0.0026244232655964574,1,0.0,0,0.0,0,569,390,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1200,22,21.290421142604867,0.0585611519737995,17,0.0,0,0.0,0,583,405,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1230,18,21.372415089590955,0.03959128505738363,13,0.0,0,0.0,0,598,420,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1260,24,21.428603534440363,0.05155186547065493,19,0.0,0,0.0,0,613,436,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1290,22,21.4202984652887,0.057047600606642844,18,0.0,0,0.0,0,627,450,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1320,22,21.261046076116852,0.062369227559455946,18,0.0,0,0.0,0,642,453,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1350,17,21.988295145399494,0.05407328298843671,16,0.0,0,0.0,0,656,465,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1380,20,24.124117612752965,0.05625565048955347,18,0.0,0,0.0,0,671,476,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1410,12,23.52834670094323,0.036699931578217125,11,0.0,0,0.0,0,685,492,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1440,18,23.582710600292703,0.04588482494283805,16,0.0,0,0.0,0,700,506,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1470,14,24.997952682139385,0.03463672363933483,12,0.0,0,0.0,0,715,521,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1500,17,24.026391289655304,0.03872950438115671,13,0.0,0,0.0,0,729,536,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1530,25,23.344830574041378,0.03037784760165702,15,0.0,0,0.0,0,744,550,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1560,22,23.616073202603843,0.03307102457877515,14,0.0,0,0.0,0,758,565,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1590,21,23.577373961687094,0.05297548236028054,17,0.0,0,0.0,0,773,580,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1620,17,23.369986497425508,0.04241187922032926,14,0.0,0,0.0,0,788,595,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1650,21,23.704994203740853,0.05690339944688579,18,0.0,0,0.0,0,802,610,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1680,22,23.231630368329082,0.0415885747932028,16,0.0,0,0.0,0,817,625,0,0,1200.0,1200.0,30.0,0.0,0
1750+0,none,1,1710,20,22.864870771645496,0.05230154461814133,17,0.0,0,0.0,0,831,641,0,0,1200.0,1200.0,30.0,0.0,0
