scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1975+0,none,3,30,0,,0.0,0,0.0,0,0.0,0,16,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,60,0,,0.0,0,0.0,0,0.0,0,33,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,90,0,,0.0,0,0.0,0,0.0,0,49,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,120,0,,0.0,0,0.0,0,0.0,0,66,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,150,0,,0.0,0,0.0,0,0.0,0,82,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,180,5,31.680743837290414,0.012387236233763114,5,0.0,0,0.0,0,99,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,210,3,28.498978917352833,0.0032097660991003826,2,0.0,0,0.0,0,115,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,240,10,23.86882735602712,0.005256384538536925,5,0.0,0,0.0,0,132,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,270,15,23.868677959572803,0.044693984285051634,14,0.0,0,0.0,0,148,1,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,300,19,23.88407137728654,0.044681055261333806,15,0.0,0,0.0,0,165,5,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,330,15,23.25510607267667,0.044981033779619865,14,0.0,0,0.0,0,181,7,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,360,23,22.673643967589772,0.0577674643501562,19,0.0,0,0.0,0,197,9,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,390,19,22.572888193528865,0.06178569395282049,18,0.0,0,0.0,0,214,17,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,420,12,23.882460360143646,0.03451992190208841,11,0.0,0,0.0,0,230,29,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,450,15,22.8407036408323,0.03661499830195585,12,0.0,0,0.0,0,247,42,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,480,21,21.33375384980733,0.06523070802206518,19,0.0,0,0.0,0,263,54,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,3,510,26,21.353278312347022,0.0588232120740372,20,0.0,0,0.0,0,280,70,0,0,1200.0,1200.0,30.0,0.0,0
