experiment_id,controller,seed,mainline_vph,ramp_vph,valid,failure_reason,total_time_spent_s,mean_speed_mps,bottleneck_throughput_veh,max_ramp_queue_veh,breakdown_start_s,congestion_duration_s,recovered,teleports,summary_schema_version,loaded_veh,departed_veh,arrived_veh,actual_departure_ratio,completion_ratio,tts_system_s,tts_pending_s,tts_in_network_s,mainline_system_exposure_s,ramp_system_exposure_s,unknown_system_exposure_s,completed_vehicle_exposure_s,terminal_in_network_count,terminal_pending_count,terminal_in_network_ids,terminal_pending_ids,terminal_in_network_exposure_s,terminal_pending_exposure_s,terminal_censoring,legacy_total_time_spent_s
main4500_ramp600_none_seed4_44ca55f8,none,4,4500,600,True,,1694205.0,27.05006148781069,1497,40,0,0,False,0,cr02-summary-v1,4292,3884,3633,0.9049394221808015,0.8464585274930102,1694205.0,642199.0,1052006.0,832496.0,861709.0,0.0,842079.0,251,408,"main_2.1000,main_2.1001,main_2.1002,main_2.1003,main_2.1004,main_2.1005,main_2.1006,main_2.1007,main_2.1008,main_2.1009,main_2.1010,main_2.1011,main_2.1012,main_2.1013,main_2.1014,main_2.1015,main_2.1016,main_2.1017,main_2.1018,main_2.1019,main_2.1020,main_2.1021,main_2.1022,main_2.1023,main_2.1024,main_2.1025,main_2.1026,main_2.1027,main_2.1028,main_2.1029,main_2.1030,main_2.1031,main_2.1032,main_2.1033,main_2.1034,main_2.1035,main_2.1036,main_2.1037,main_2.1038,main_2.1039,main_2.1040,main_2.1041,main_2.1042,main_2.1043,main_2.1044,main_2.1045,main_2.1046,main_2.1047,main_2.1048,main_2.848,main_2.853,main_2.855,main_2.861,main_2.864,main_2.869,main_2.870,main_2.872,main_2.873,main_2.875,main_2.876,main_2.878,main_2.879,main_2.880,main_2.881,main_2.882,main_2.883,main_2.884,main_2.885,main_2.886,main_2.887,main_2.888,main_2.889,main_2.890,main_2.891,main_2.892,main_2.893,main_2.894,main_2.895,main_2.896,main_2.897,main_2.898,main_2.899,main_2.900,main_2.901,main_2.902,main_2.903,main_2.904,main_2.905,main_2.906,main_2.907,main_2.908,main_2.909,main_2.910,main_2.911,main_2.912,main_2.913,main_2.914,main_2.915,main_2.916,main_2.917,main_2.918,main_2.919,main_2.920,main_2.921,main_2.922,main_2.923,main_2.924,main_2.925,main_2.926,main_2.927,main_2.928,main_2.929,main_2.930,main_2.931,main_2.932,main_2.933,main_2.934,main_2.935,main_2.936,main_2.937,main_2.938,main_2.939,main_2.940,main_2.941,main_2.942,main_2.943,main_2.944,main_2.945,main_2.946,main_2.947,main_2.948,main_2.949,main_2.950,main_2.951,main_2.952,main_2.953,main_2.954,main_2.955,main_2.956,main_2.957,main_2.958,main_2.959,main_2.960,main_2.961,main_2.962,main_2.963,main_2.964,main_2.965,main_2.966,main_2.967,main_2.968,main_2.969,main_2.970,main_2.971,main_2.972,main_2.973,main_2.974,main_2.975,main_2.976,main_2.977,main_2.978,main_2.979,main_2.980,main_2.981,main_2.982,main_2.983,main_2.984,main_2.985,main_2.986,main_2.987,main_2.988,main_2.989,main_2.990,main_2.991,main_2.992,main_2.993,main_2.994,main_2.995,main_2.996,main_2.997,main_2.998,main_2.999,ramp_0.28,ramp_0.29,ramp_0.30,ramp_0.31,ramp_0.32,ramp_0.33,ramp_0.34,ramp_0.35,ramp_0.36,ramp_0.37,ramp_0.38,ramp_0.39,ramp_0.40,ramp_0.41,ramp_0.42,ramp_0.43,ramp_0.44,ramp_0.45,ramp_0.46,ramp_0.47,ramp_0.48,ramp_0.49,ramp_0.50,ramp_0.51,ramp_0.52,ramp_0.53,ramp_0.54,ramp_0.55,ramp_0.56,ramp_0.57,ramp_0.58,ramp_0.59,ramp_0.60,ramp_0.61,ramp_0.62,ramp_0.63,ramp_0.64,ramp_1.0,ramp_1.1,ramp_1.10,ramp_1.103,ramp_1.11,ramp_1.12,ramp_1.13,ramp_1.14,ramp_1.149,ramp_1.15,ramp_1.16,ramp_1.17,ramp_1.178,ramp_1.179,ramp_1.18,ramp_1.182,ramp_1.19,ramp_1.2,ramp_1.20,ramp_1.21,ramp_1.22,ramp_1.23,ramp_1.24,ramp_1.3,ramp_1.4,ramp_1.5,ramp_1.55,ramp_1.6,ramp_1.7,ramp_1.79,ramp_1.8,ramp_1.9","ramp_1.100,ramp_1.101,ramp_1.102,ramp_1.104,ramp_1.105,ramp_1.106,ramp_1.107,ramp_1.108,ramp_1.109,ramp_1.110,ramp_1.111,ramp_1.112,ramp_1.113,ramp_1.114,ramp_1.115,ramp_1.116,ramp_1.117,ramp_1.118,ramp_1.119,ramp_1.120,ramp_1.121,ramp_1.122,ramp_1.123,ramp_1.124,ramp_1.125,ramp_1.126,ramp_1.127,ramp_1.128,ramp_1.129,ramp_1.130,ramp_1.131,ramp_1.132,ramp_1.133,ramp_1.134,ramp_1.135,ramp_1.136,ramp_1.137,ramp_1.138,ramp_1.139,ramp_1.140,ramp_1.141,ramp_1.142,ramp_1.143,ramp_1.144,ramp_1.145,ramp_1.146,ramp_1.147,ramp_1.148,ramp_1.150,ramp_1.151,ramp_1.152,ramp_1.153,ramp_1.154,ramp_1.155,ramp_1.156,ramp_1.157,ramp_1.158,ramp_1.159,ramp_1.160,ramp_1.161,ramp_1.162,ramp_1.163,ramp_1.164,ramp_1.165,ramp_1.166,ramp_1.167,ramp_1.168,ramp_1.169,ramp_1.170,ramp_1.171,ramp_1.172,ramp_1.173,ramp_1.174,ramp_1.175,ramp_1.176,ramp_1.177,ramp_1.180,ramp_1.181,ramp_1.183,ramp_1.184,ramp_1.185,ramp_1.186,ramp_1.187,ramp_1.188,ramp_1.189,ramp_1.190,ramp_1.191,ramp_1.192,ramp_1.193,ramp_1.194,ramp_1.195,ramp_1.196,ramp_1.197,ramp_1.198,ramp_1.199,ramp_1.200,ramp_1.201,ramp_1.202,ramp_1.203,ramp_1.204,ramp_1.205,ramp_1.206,ramp_1.207,ramp_1.208,ramp_1.209,ramp_1.210,ramp_1.211,ramp_1.212,ramp_1.213,ramp_1.214,ramp_1.215,ramp_1.216,ramp_1.217,ramp_1.218,ramp_1.219,ramp_1.220,ramp_1.221,ramp_1.222,ramp_1.223,ramp_1.224,ramp_1.225,ramp_1.226,ramp_1.227,ramp_1.228,ramp_1.229,ramp_1.230,ramp_1.231,ramp_1.232,ramp_1.233,ramp_1.234,ramp_1.235,ramp_1.236,ramp_1.237,ramp_1.238,ramp_1.239,ramp_1.240,ramp_1.241,ramp_1.242,ramp_1.243,ramp_1.244,ramp_1.245,ramp_1.246,ramp_1.247,ramp_1.248,ramp_1.249,ramp_1.25,ramp_1.250,ramp_1.251,ramp_1.252,ramp_1.253,ramp_1.254,ramp_1.255,ramp_1.256,ramp_1.257,ramp_1.258,ramp_1.259,ramp_1.26,ramp_1.260,ramp_1.261,ramp_1.262,ramp_1.263,ramp_1.264,ramp_1.265,ramp_1.266,ramp_1.267,ramp_1.268,ramp_1.269,ramp_1.27,ramp_1.270,ramp_1.271,ramp_1.272,ramp_1.273,ramp_1.274,ramp_1.275,ramp_1.276,ramp_1.277,ramp_1.278,ramp_1.279,ramp_1.28,ramp_1.280,ramp_1.281,ramp_1.282,ramp_1.283,ramp_1.284,ramp_1.285,ramp_1.286,ramp_1.287,ramp_1.288,ramp_1.289,ramp_1.29,ramp_1.290,ramp_1.291,ramp_1.292,ramp_1.293,ramp_1.294,ramp_1.295,ramp_1.296,ramp_1.297,ramp_1.298,ramp_1.299,ramp_1.30,ramp_1.31,ramp_1.32,ramp_1.33,ramp_1.34,ramp_1.35,ramp_1.36,ramp_1.37,ramp_1.38,ramp_1.39,ramp_1.40,ramp_1.41,ramp_1.42,ramp_1.43,ramp_1.44,ramp_1.45,ramp_1.46,ramp_1.47,ramp_1.48,ramp_1.49,ramp_1.50,ramp_1.51,ramp_1.52,ramp_1.53,ramp_1.54,ramp_1.56,ramp_1.57,ramp_1.58,ramp_1.59,ramp_1.60,ramp_1.61,ramp_1.62,ramp_1.63,ramp_1.64,ramp_1.65,ramp_1.66,ramp_1.67,ramp_1.68,ramp_1.69,ramp_1.70,ramp_1.71,ramp_1.72,ramp_1.73,ramp_1.74,ramp_1.75,ramp_1.76,ramp_1.77,ramp_1.78,ramp_1.80,ramp_1.81,ramp_1.82,ramp_1.83,ramp_1.84,ramp_1.85,ramp_1.86,ramp_1.87,ramp_1.88,ramp_1.89,ramp_1.90,ramp_1.91,ramp_1.92,ramp_1.93,ramp_1.94,ramp_1.95,ramp_1.96,ramp_1.97,ramp_1.98,ramp_1.99,ramp_2.0,ramp_2.1,ramp_2.10,ramp_2.100,ramp_2.101,ramp_2.102,ramp_2.103,ramp_2.104,ramp_2.105,ramp_2.106,ramp_2.107,ramp_2.108,ramp_2.109,ramp_2.11,ramp_2.110,ramp_2.111,ramp_2.112,ramp_2.113,ramp_2.114,ramp_2.115,ramp_2.116,ramp_2.117,ramp_2.118,ramp_2.119,ramp_2.12,ramp_2.120,ramp_2.121,ramp_2.122,ramp_2.123,ramp_2.124,ramp_2.125,ramp_2.126,ramp_2.127,ramp_2.128,ramp_2.129,ramp_2.13,ramp_2.130,ramp_2.131,ramp_2.132,ramp_2.133,ramp_2.134,ramp_2.135,ramp_2.136,ramp_2.137,ramp_2.138,ramp_2.139,ramp_2.14,ramp_2.15,ramp_2.16,ramp_2.17,ramp_2.18,ramp_2.19,ramp_2.2,ramp_2.20,ramp_2.21,ramp_2.22,ramp_2.23,ramp_2.24,ramp_2.25,ramp_2.26,ramp_2.27,ramp_2.28,ramp_2.29,ramp_2.3,ramp_2.30,ramp_2.31,ramp_2.32,ramp_2.33,ramp_2.34,ramp_2.35,ramp_2.36,ramp_2.37,ramp_2.38,ramp_2.39,ramp_2.4,ramp_2.40,ramp_2.41,ramp_2.42,ramp_2.43,ramp_2.44,ramp_2.45,ramp_2.46,ramp_2.47,ramp_2.48,ramp_2.49,ramp_2.5,ramp_2.50,ramp_2.51,ramp_2.52,ramp_2.53,ramp_2.54,ramp_2.55,ramp_2.56,ramp_2.57,ramp_2.58,ramp_2.59,ramp_2.6,ramp_2.60,ramp_2.61,ramp_2.62,ramp_2.63,ramp_2.64,ramp_2.65,ramp_2.66,ramp_2.67,ramp_2.68,ramp_2.69,ramp_2.7,ramp_2.70,ramp_2.71,ramp_2.72,ramp_2.73,ramp_2.74,ramp_2.75,ramp_2.76,ramp_2.77,ramp_2.78,ramp_2.79,ramp_2.8,ramp_2.80,ramp_2.81,ramp_2.82,ramp_2.83,ramp_2.84,ramp_2.85,ramp_2.86,ramp_2.87,ramp_2.88,ramp_2.89,ramp_2.9,ramp_2.90,ramp_2.91,ramp_2.92,ramp_2.93,ramp_2.94,ramp_2.95,ramp_2.96,ramp_2.97,ramp_2.98,ramp_2.99",225336.0,626790.0,True,1055220.0
