scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
2000+0,none,4,30,0,,0.0,0,0.0,0,0.0,0,17,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,60,0,,0.0,0,0.0,0,0.0,0,33,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,90,0,,0.0,0,0.0,0,0.0,0,50,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,120,0,,0.0,0,0.0,0,0.0,0,67,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,150,0,,0.0,0,0.0,0,0.0,0,83,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,180,5,31.72041746315627,0.008685520938706285,4,0.0,0,0.0,0,100,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,210,4,28.69905350549851,0.010946657104458286,4,0.0,0,0.0,0,117,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,240,14,26.122065158599224,0.036773010515086926,13,0.0,0,0.0,0,133,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,270,14,25.606357484494758,0.03798107961450323,13,0.0,0,0.0,0,150,3,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,300,16,25.18577297689957,0.04941615913191981,15,0.0,0,0.0,0,167,6,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,330,19,24.704439785941133,0.04542988059512728,17,0.0,0,0.0,0,183,7,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,360,21,24.469710842421808,0.04746874830359502,17,0.0,0,0.0,0,200,16,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,390,19,24.050116191123447,0.057443344543668215,18,0.0,0,0.0,0,217,29,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,420,16,24.054774582659217,0.0286602667211658,11,0.0,0,0.0,0,233,41,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,450,19,23.662834024458665,0.04950005132226825,17,0.0,0,0.0,0,250,55,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,480,21,23.596253270362904,0.04732407963469901,17,0.0,0,0.0,0,267,69,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,510,16,23.71814419457297,0.038439276210140365,13,0.0,0,0.0,0,283,83,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,540,21,23.44220061455198,0.04293503185667949,16,0.0,0,0.0,0,300,98,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,570,18,23.459205655001572,0.0426978630838164,14,0.0,0,0.0,0,317,112,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,600,14,23.552182822041402,0.039885034732939556,13,0.0,0,0.0,0,333,126,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,630,18,22.741287707140387,0.05220185185671274,16,0.0,0,0.0,0,350,140,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,660,14,20.615033430989723,0.036666278693737314,11,0.0,0,0.0,0,367,155,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,690,20,20.221496358068116,0.0664487566642606,18,0.0,0,0.0,0,383,171,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,720,27,20.21325440711072,0.06725789586631663,20,0.0,0,0.0,0,400,185,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,4,750,23,20.5153621596788,0.06347169981933311,19,0.0,0,0.0,0,417,199,0,0,1200.0,1200.0,30.0,0.0,0
