experiment_id,controller,seed,time_s,mainline_vph,ramp_vph,mean_speed_mps,upstream_speed_mps,bottleneck_flow_veh,bottleneck_occupancy,ramp_queue_veh,alinea_requested_rate_vph,alinea_applied_rate_vph,departed_veh,arrived_veh,teleports,metric_schema_version,estimator_id,window_step_observations,main_speed_vehicle_observations,upstream_speed_vehicle_observations,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,loaded_veh,pending_veh,in_network_veh,actual_departure_ratio,completion_ratio,tts_system_s,tts_pending_s,tts_in_network_s
main6000_ramp1200_none_seed3_51399fbd,none,3,30,6000,1200,30.30735692253,,0,0.0,4,1200.0,1200.0,39,0,0,cr02-window-v1,traci-1s-step-complete-window,30,3,0,2.7333333333333334,4,0.0,0,39,0,39,1.0,0.0,599.0,0.0,599.0
main6000_ramp1200_none_seed3_51399fbd,none,3,60,6000,1200,27.217456738698818,,0,0.0,4,1200.0,1200.0,77,0,0,cr02-window-v1,traci-1s-step-complete-window,30,16,0,3.4,4,0.0,0,77,0,77,1.0,0.0,2364.0,0.0,2364.0
main6000_ramp1200_none_seed3_51399fbd,none,3,90,6000,1200,28.300214173919187,,0,0.0,4,1200.0,1200.0,117,0,0,cr02-window-v1,traci-1s-step-complete-window,30,24,0,3.2,4,0.0,0,117,0,117,1.0,0.0,5303.0,0.0,5303.0
main6000_ramp1200_none_seed3_51399fbd,none,3,120,6000,1200,27.99807870927175,31.469786753746433,0,0.0,4,1200.0,1200.0,155,1,0,cr02-window-v1,traci-1s-step-complete-window,30,31,1,3.2,4,0.0,0,155,0,154,1.0,0.0064516129032258064,9388.0,0.0,9388.0
main6000_ramp1200_none_seed3_51399fbd,none,3,150,6000,1200,28.466059878309807,30.31595955311955,5,0.02706402086833085,4,1200.0,1200.0,195,9,0,cr02-window-v1,traci-1s-step-complete-window,30,42,6,3.2666666666666666,4,0.0,0,195,0,186,1.0,0.046153846153846156,14494.0,0.0,14494.0
main6000_ramp1200_none_seed3_51399fbd,none,3,180,6000,1200,27.369770950184247,27.50679711127189,8,0.03855541891213458,4,1200.0,1200.0,233,17,0,cr02-window-v1,traci-1s-step-complete-window,30,48,12,3.3,4,0.0,0,233,0,216,1.0,0.07296137339055794,20568.0,0.0,20568.0
main6000_ramp1200_none_seed3_51399fbd,none,3,210,6000,1200,27.082695734741687,27.51527499015189,16,0.06880843152132267,4,1200.0,1200.0,273,31,0,cr02-window-v1,traci-1s-step-complete-window,30,55,10,3.2333333333333334,4,0.0,0,273,0,242,1.0,0.11355311355311355,27492.0,0.0,27492.0
main6000_ramp1200_none_seed3_51399fbd,none,3,240,6000,1200,27.142057167953777,28.111565685179233,12,0.08380454049736841,5,1200.0,1200.0,311,39,0,cr02-window-v1,traci-1s-step-complete-window,30,57,9,3.6,5,0.16666666666666666,2,311,0,272,1.0,0.12540192926045016,35211.0,0.0,35211.0
main6000_ramp1200_none_seed3_51399fbd,none,3,270,6000,1200,26.970907029947096,25.183281511261708,11,0.05585320689055398,11,1200.0,1200.0,351,72,0,cr02-window-v1,traci-1s-step-complete-window,30,56,14,7.666666666666667,11,3.6333333333333333,7,351,0,279,1.0,0.20512820512820512,43533.0,0.0,43533.0
main6000_ramp1200_none_seed3_51399fbd,none,3,300,6000,1200,26.541887399089838,25.3163453235706,15,0.08127322799305527,17,1200.0,1200.0,389,107,0,cr02-window-v1,traci-1s-step-complete-window,30,60,13,14.133333333333333,17,10.833333333333334,14,389,0,282,1.0,0.2750642673521851,51945.0,0.0,51945.0
main6000_ramp1200_none_seed3_51399fbd,none,3,330,6000,1200,26.99445940902226,26.495642379821927,17,0.0596135978468908,24,1200.0,1200.0,429,131,0,cr02-window-v1,traci-1s-step-complete-window,30,56,12,20.666666666666668,24,17.8,21,429,0,298,1.0,0.30536130536130535,60655.0,0.0,60655.0
main6000_ramp1200_none_seed3_51399fbd,none,3,360,6000,1200,26.571024175023513,27.32619999897175,15,0.07106910288896984,30,1200.0,1200.0,467,166,0,cr02-window-v1,traci-1s-step-complete-window,30,58,9,27.133333333333333,30,24.833333333333332,28,467,0,301,1.0,0.3554603854389722,69658.0,0.0,69658.0
main6000_ramp1200_none_seed3_51399fbd,none,3,390,6000,1200,27.45325338986805,26.65085677931728,10,0.05148994633768211,37,1200.0,1200.0,507,200,0,cr02-window-v1,traci-1s-step-complete-window,30,57,12,33.666666666666664,37,31.966666666666665,35,507,0,307,1.0,0.39447731755424065,78801.0,0.0,78801.0
main6000_ramp1200_none_seed3_51399fbd,none,3,420,6000,1200,26.975694596929017,25.723814888898307,17,0.06691109102242004,40,1200.0,1200.0,542,239,0,cr02-window-v1,traci-1s-step-complete-window,30,52,13,39.2,40,38.766666666666666,40,545,3,303,0.9944954128440368,0.43853211009174314,87978.0,28.0,87950.0
