experiment_id,controller,seed,time_s,mainline_vph,ramp_vph,mean_speed_mps,upstream_speed_mps,bottleneck_flow_veh,bottleneck_occupancy,ramp_queue_veh,alinea_requested_rate_vph,alinea_applied_rate_vph,departed_veh,arrived_veh,teleports,metric_schema_version,estimator_id,window_step_observations,main_speed_vehicle_observations,upstream_speed_vehicle_observations,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,loaded_veh,pending_veh,in_network_veh,actual_departure_ratio,completion_ratio,tts_system_s,tts_pending_s,tts_in_network_s
main6000_ramp1200_none_seed4_51399fbd,none,4,30,6000,1200,29.302573910733166,,0,0.0,4,1200.0,1200.0,39,0,0,cr02-window-v1,traci-1s-step-complete-window,30,5,0,2.466666666666667,4,0.0,0,39,0,39,1.0,0.0,599.0,0.0,599.0
main6000_ramp1200_none_seed4_51399fbd,none,4,60,6000,1200,28.327134032759336,,0,0.0,4,1200.0,1200.0,77,0,0,cr02-window-v1,traci-1s-step-complete-window,30,14,0,3.1333333333333333,4,0.0,0,77,0,77,1.0,0.0,2364.0,0.0,2364.0
main6000_ramp1200_none_seed4_51399fbd,none,4,90,6000,1200,28.59218203979737,,0,0.0,4,1200.0,1200.0,117,0,0,cr02-window-v1,traci-1s-step-complete-window,30,24,0,3.1333333333333333,4,0.0,0,117,0,117,1.0,0.0,5303.0,0.0,5303.0
main6000_ramp1200_none_seed4_51399fbd,none,4,120,6000,1200,28.014131749017874,32.597477824738924,0,0.0,4,1200.0,1200.0,155,4,0,cr02-window-v1,traci-1s-step-complete-window,30,34,2,3.0,4,0.0,0,155,0,151,1.0,0.025806451612903226,9360.0,0.0,9360.0
main6000_ramp1200_none_seed4_51399fbd,none,4,150,6000,1200,28.375292183530078,30.345760172552215,6,0.03385256471992051,4,1200.0,1200.0,195,10,0,cr02-window-v1,traci-1s-step-complete-window,30,43,8,3.1666666666666665,4,0.0,0,195,0,185,1.0,0.05128205128205128,14432.0,0.0,14432.0
main6000_ramp1200_none_seed4_51399fbd,none,4,180,6000,1200,27.56241494926011,27.85039998438259,11,0.042312706617749996,4,1200.0,1200.0,233,17,0,cr02-window-v1,traci-1s-step-complete-window,30,52,11,3.4,4,0.0,0,233,0,216,1.0,0.07296137339055794,20462.0,0.0,20462.0
main6000_ramp1200_none_seed4_51399fbd,none,4,210,6000,1200,27.25577858683009,27.77470096600545,12,0.04864607409979745,4,1200.0,1200.0,273,30,0,cr02-window-v1,traci-1s-step-complete-window,30,53,10,3.2,4,0.0,0,273,0,243,1.0,0.10989010989010989,27381.0,0.0,27381.0
main6000_ramp1200_none_seed4_51399fbd,none,4,240,6000,1200,27.135908085836547,27.2138838535004,12,0.05379457860636686,4,1200.0,1200.0,311,49,0,cr02-window-v1,traci-1s-step-complete-window,30,55,11,3.4,4,0.0,0,311,0,262,1.0,0.15755627009646303,34980.0,0.0,34980.0
main6000_ramp1200_none_seed4_51399fbd,none,4,270,6000,1200,27.22424022273764,26.67541580006349,14,0.07252844040055777,10,1200.0,1200.0,351,78,0,cr02-window-v1,traci-1s-step-complete-window,30,52,11,6.766666666666667,10,2.8666666666666667,6,351,0,273,1.0,0.2222222222222222,43043.0,0.0,43043.0
main6000_ramp1200_none_seed4_51399fbd,none,4,300,6000,1200,27.04562093150715,28.330851627239056,11,0.05148442509319959,16,1200.0,1200.0,389,110,0,cr02-window-v1,traci-1s-step-complete-window,30,53,9,13.133333333333333,16,9.833333333333334,13,389,0,279,1.0,0.2827763496143959,51338.0,0.0,51338.0
main6000_ramp1200_none_seed4_51399fbd,none,4,330,6000,1200,27.077566763534602,26.83339937249059,13,0.04607097218749345,23,1200.0,1200.0,429,138,0,cr02-window-v1,traci-1s-step-complete-window,30,52,8,19.666666666666668,23,16.8,20,429,0,291,1.0,0.32167832167832167,59938.0,0.0,59938.0
main6000_ramp1200_none_seed4_51399fbd,none,4,360,6000,1200,26.853708323337848,25.329148023595913,10,0.05962793610725991,29,1200.0,1200.0,467,169,0,cr02-window-v1,traci-1s-step-complete-window,30,55,13,26.133333333333333,29,23.833333333333332,27,467,0,298,1.0,0.3618843683083512,68753.0,0.0,68753.0
main6000_ramp1200_none_seed4_51399fbd,none,4,390,6000,1200,26.365931608378844,25.32454051708088,16,0.07640092395733215,35,1200.0,1200.0,507,201,0,cr02-window-v1,traci-1s-step-complete-window,30,59,14,32.5,35,30.7,33,507,0,306,1.0,0.39644970414201186,77784.0,0.0,77784.0
main6000_ramp1200_none_seed4_51399fbd,none,4,420,6000,1200,26.471991353706194,26.342167635280436,17,0.08252884549878559,39,1200.0,1200.0,543,218,0,cr02-window-v1,traci-1s-step-complete-window,30,55,10,37.63333333333333,39,36.93333333333333,39,545,2,325,0.9963302752293578,0.4,87188.0,15.0,87173.0
main6000_ramp1200_none_seed4_51399fbd,none,4,450,6000,1200,26.53582793999444,27.218850276912136,13,0.07063323124009267,40,1200.0,1200.0,577,258,0,cr02-window-v1,traci-1s-step-complete-window,30,56,9,39.1,40,39.06666666666667,40,585,8,319,0.9863247863247864,0.441025641025641,97038.0,182.0,96856.0
main6000_ramp1200_none_seed4_51399fbd,none,4,480,6000,1200,27.26718918823854,26.456913854369777,11,0.04897983435768651,40,1200.0,1200.0,609,297,0,cr02-window-v1,traci-1s-step-complete-window,30,55,13,40.0,40,40.0,40,623,14,312,0.9775280898876404,0.4767255216693419,106849.0,516.0,106333.0
main6000_ramp1200_none_seed4_51399fbd,none,4,510,6000,1200,27.147181605112696,26.349146573340313,16,0.0706783229788698,40,1200.0,1200.0,642,334,0,cr02-window-v1,traci-1s-step-complete-window,30,55,10,40.0,40,40.0,40,663,21,308,0.9683257918552036,0.5037707390648567,116655.0,1046.0,115609.0
main6000_ramp1200_none_seed4_51399fbd,none,4,540,6000,1200,27.187257292443384,27.814214557761176,14,0.07057844774427242,40,1200.0,1200.0,674,364,0,cr02-window-v1,traci-1s-step-complete-window,30,58,12,40.0,40,40.0,40,701,27,310,0.9614835948644793,0.5192582025677603,126584.0,1770.0,124814.0
main6000_ramp1200_none_seed4_51399fbd,none,4,570,6000,1200,27.190383726270415,26.52660463816738,14,0.0689237871475143,40,1200.0,1200.0,707,399,0,cr02-window-v1,traci-1s-step-complete-window,30,56,11,40.0,40,40.0,40,741,34,308,0.9541160593792173,0.5384615384615384,136806.0,2690.0,134116.0
main6000_ramp1200_none_seed4_51399fbd,none,4,600,6000,1200,27.131704118550925,26.198356679177483,9,0.05629177165638642,40,1200.0,1200.0,739,433,0,cr02-window-v1,traci-1s-step-complete-window,30,55,11,40.0,40,40.0,40,779,40,306,0.9486521181001284,0.5558408215661104,147155.0,3804.0,143351.0
main6000_ramp1200_none_seed4_51399fbd,none,4,630,6000,1200,27.359669160751853,26.76107483601668,14,0.075725055798974,40,1200.0,1200.0,790,460,0,cr02-window-v1,traci-1s-step-complete-window,30,57,11,39.766666666666666,40,39.8,40,841,51,330,0.93935790725327,0.5469678953626635,158117.0,5199.0,152918.0
main6000_ramp1200_none_seed4_51399fbd,none,4,660,6000,1200,26.396881128629428,27.376773996989584,13,0.06253701998116791,39,1200.0,1200.0,826,492,0,cr02-window-v1,traci-1s-step-complete-window,30,59,11,39.0,39,39.0,39,901,75,334,0.9167591564927858,0.5460599334073252,169984.0,7037.0,162947.0
main6000_ramp1200_none_seed4_51399fbd,none,4,690,6000,1200,27.033160600669433,27.200377264338343,12,0.054751182470302716,40,1200.0,1200.0,854,525,0,cr02-window-v1,traci-1s-step-complete-window,30,55,11,39.166666666666664,40,39.13333333333333,40,961,107,329,0.8886576482830385,0.54630593132154,182669.0,9821.0,172848.0
main6000_ramp1200_none_seed4_51399fbd,none,4,720,6000,1200,27.550164193927046,27.519680618687104,13,0.05524215187760243,40,1200.0,1200.0,880,563,0,cr02-window-v1,traci-1s-step-complete-window,30,57,11,40.0,40,40.0,40,1021,141,317,0.861900097943193,0.5514201762977473,196084.0,13576.0,182508.0
main6000_ramp1200_none_seed4_51399fbd,none,4,750,6000,1200,27.312732809731646,26.769934172525947,12,0.06538042028025377,40,1200.0,1200.0,907,596,0,cr02-window-v1,traci-1s-step-complete-window,30,51,11,40.0,40,40.0,40,1081,174,311,0.8390379278445883,0.5513413506012951,210264.0,18334.0,191930.0
main6000_ramp1200_none_seed4_51399fbd,none,4,780,6000,1200,27.610225873494375,28.02221317057401,13,0.0570173271568289,40,1200.0,1200.0,934,630,0,cr02-window-v1,traci-1s-step-complete-window,30,51,10,40.0,40,40.0,40,1141,207,304,0.8185801928133216,0.5521472392638037,225271.0,24088.0,201183.0
main6000_ramp1200_none_seed4_51399fbd,none,4,810,6000,1200,27.66658904511032,26.848282992396154,15,0.05723016782413121,40,1200.0,1200.0,960,663,0,cr02-window-v1,traci-1s-step-complete-window,30,47,12,40.0,40,40.0,40,1201,241,297,0.7993338884263114,0.5520399666944213,241056.0,30846.0,210210.0
main6000_ramp1200_none_seed4_51399fbd,none,4,840,6000,1200,27.23747363258617,25.422493210992375,11,0.06195466785904955,40,1200.0,1200.0,987,699,0,cr02-window-v1,traci-1s-step-complete-window,30,49,11,40.0,40,40.0,40,1261,274,288,0.7827121332275971,0.5543219666931007,257590.0,38603.0,218987.0
main6000_ramp1200_none_seed4_51399fbd,none,4,870,6000,1200,27.94501875602076,28.06111575771095,13,0.06307611687777807,40,1200.0,1200.0,1013,728,0,cr02-window-v1,traci-1s-step-complete-window,30,45,6,40.0,40,40.0,40,1321,308,285,0.7668433005299016,0.5510976532929599,274909.0,47362.0,227547.0
main6000_ramp1200_none_seed4_51399fbd,none,4,900,6000,1200,27.903069272121915,27.415654829531857,9,0.0742907080798356,40,1200.0,1200.0,1040,765,0,cr02-window-v1,traci-1s-step-complete-window,30,47,11,40.0,40,40.0,40,1381,341,275,0.7530774800868936,0.55394641564084,293061.0,57133.0,235928.0
main6000_ramp1200_none_seed4_51399fbd,none,4,930,6000,1200,28.012077645112445,28.152863704990395,11,0.06237311781951955,40,1200.0,1200.0,1067,796,0,cr02-window-v1,traci-1s-step-complete-window,30,45,9,40.0,40,40.0,40,1441,374,271,0.7404580152671756,0.5523941707147814,312006.0,67906.0,244100.0
main6000_ramp1200_none_seed4_51399fbd,none,4,960,6000,1200,28.132846322171307,27.956938485968976,13,0.0508108454477906,40,1200.0,1200.0,1094,824,0,cr02-window-v1,traci-1s-step-complete-window,30,45,9,40.0,40,40.0,40,1501,407,270,0.7288474350433045,0.5489673550966022,331797.0,79675.0,252122.0
main6000_ramp1200_none_seed4_51399fbd,none,4,990,6000,1200,28.341993044199043,28.2979025675275,10,0.02882757493191927,40,1200.0,1200.0,1119,852,0,cr02-window-v1,traci-1s-step-complete-window,30,45,9,40.0,40,40.0,40,1561,442,267,0.7168481742472774,0.5458039718129404,352673.0,92447.0,260226.0
main6000_ramp1200_none_seed4_51399fbd,none,4,1020,6000,1200,28.116075905196993,28.02463652760764,12,0.06442082485651782,40,1200.0,1200.0,1146,882,0,cr02-window-v1,traci-1s-step-complete-window,30,46,6,39.733333333333334,40,39.766666666666666,40,1621,475,264,0.7069710055521283,0.5441085749537322,374415.0,106220.0,268195.0
main6000_ramp1200_none_seed4_51399fbd,none,4,1050,6000,1200,27.762610275191687,27.08393572887924,8,0.037715008347640834,39,1200.0,1200.0,1173,903,0,cr02-window-v1,traci-1s-step-complete-window,30,49,12,39.0,39,39.0,39,1681,508,270,0.6977989292088043,0.537180249851279,397226.0,120991.0,276235.0
main6000_ramp1200_none_seed4_51399fbd,none,4,1080,6000,1200,27.954312378383246,29.250417987991618,15,0.06862981006825067,40,1200.0,1200.0,1201,933,0,cr02-window-v1,traci-1s-step-complete-window,30,44,7,39.2,40,39.166666666666664,40,1741,540,268,0.6898334290637564,0.5358989086731764,421017.0,136757.0,284260.0
main6000_ramp1200_none_seed4_51399fbd,none,4,1110,6000,1200,28.502317250288566,28.623539430988814,8,0.03522783683635377,40,1200.0,1200.0,1227,957,0,cr02-window-v1,traci-1s-step-complete-window,30,47,8,40.0,40,40.0,40,1801,574,270,0.6812881732370905,0.5313714602998334,445780.0,153497.0,292283.0
main6000_ramp1200_none_seed4_51399fbd,none,4,1140,6000,1200,28.46494548224739,28.048728915072974,9,0.04290624767979049,40,1200.0,1200.0,1254,988,0,cr02-window-v1,traci-1s-step-complete-window,30,44,10,40.0,40,40.0,40,1861,607,266,0.6738312735088662,0.5308973670069855,471596.0,171233.0,300363.0
