scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1950+0,none,1,30,0,,0.0,0,0.0,0,0.0,0,16,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,60,0,,0.0,0,0.0,0,0.0,0,32,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,90,0,,0.0,0,0.0,0,0.0,0,49,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,120,0,,0.0,0,0.0,0,0.0,0,65,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,150,0,,0.0,0,0.0,0,0.0,0,81,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,180,3,30.706927701809086,0.0038052805406290227,2,0.0,0,0.0,0,97,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,210,7,27.944007031516275,0.01866730099101138,6,0.0,0,0.0,0,114,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,240,6,25.801000170476204,0.011319781756427953,5,0.0,0,0.0,0,130,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,270,9,22.446471774162323,0.03140805420789595,9,0.0,0,0.0,0,146,1,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,300,19,22.49333736956812,0.05521045432541882,17,0.0,0,0.0,0,162,2,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,330,18,22.515090130458002,0.04511044867068771,15,0.0,0,0.0,0,179,7,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,360,15,22.103640865969123,0.05315926524673482,15,0.0,0,0.0,0,195,13,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,390,22,21.975242504059974,0.05496009796465558,18,0.0,0,0.0,0,211,16,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,420,22,21.987051575563477,0.05824816714014579,18,0.0,0,0.0,0,227,25,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,450,21,21.50605600018675,0.06609761828046506,19,0.0,0,0.0,0,244,38,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,1,480,21,22.307504845191776,0.03708323451220584,14,0.0,0,0.0,0,260,50,0,0,1200.0,1200.0,30.0,0.0,0
