experiment_id,controller,seed,time_s,mainline_vph,ramp_vph,mean_speed_mps,upstream_speed_mps,bottleneck_flow_veh,bottleneck_occupancy,ramp_queue_veh,alinea_requested_rate_vph,alinea_applied_rate_vph,departed_veh,arrived_veh,teleports,metric_schema_version,estimator_id,window_step_observations,main_speed_vehicle_observations,upstream_speed_vehicle_observations,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,loaded_veh,pending_veh,in_network_veh,actual_departure_ratio,completion_ratio,tts_system_s,tts_pending_s,tts_in_network_s
main6000_ramp1200_none_seed2_51399fbd,none,2,30,6000,1200,29.644178682405375,,0,0.0,4,1200.0,1200.0,39,0,0,cr02-window-v1,traci-1s-step-complete-window,30,4,0,2.7,4,0.0,0,39,0,39,1.0,0.0,599.0,0.0,599.0
main6000_ramp1200_none_seed2_51399fbd,none,2,60,6000,1200,29.182525604747003,,0,0.0,4,1200.0,1200.0,77,0,0,cr02-window-v1,traci-1s-step-complete-window,30,14,0,3.3333333333333335,4,0.0,0,77,0,77,1.0,0.0,2364.0,0.0,2364.0
main6000_ramp1200_none_seed2_51399fbd,none,2,90,6000,1200,28.019324288675,,0,0.0,4,1200.0,1200.0,117,0,0,cr02-window-v1,traci-1s-step-complete-window,30,28,0,3.2,4,0.0,0,117,0,117,1.0,0.0,5303.0,0.0,5303.0
main6000_ramp1200_none_seed2_51399fbd,none,2,120,6000,1200,27.54584406933175,32.931751970690016,0,0.0,4,1200.0,1200.0,155,2,0,cr02-window-v1,traci-1s-step-complete-window,30,31,2,3.2666666666666666,4,0.0,0,155,0,153,1.0,0.012903225806451613,9387.0,0.0,9387.0
main6000_ramp1200_none_seed2_51399fbd,none,2,150,6000,1200,28.1434580238709,30.688050158761726,4,0.02146268837226728,4,1200.0,1200.0,195,10,0,cr02-window-v1,traci-1s-step-complete-window,30,39,6,3.1666666666666665,4,0.0,0,195,0,185,1.0,0.05128205128205128,14482.0,0.0,14482.0
main6000_ramp1200_none_seed2_51399fbd,none,2,180,6000,1200,27.454065023663073,27.096702589973376,6,0.03242557364166506,4,1200.0,1200.0,233,17,0,cr02-window-v1,traci-1s-step-complete-window,30,49,10,3.3666666666666667,4,0.0,0,233,0,216,1.0,0.07296137339055794,20531.0,0.0,20531.0
main6000_ramp1200_none_seed2_51399fbd,none,2,210,6000,1200,27.622893858251864,27.208126298134378,11,0.057859302852747874,4,1200.0,1200.0,273,31,0,cr02-window-v1,traci-1s-step-complete-window,30,50,11,3.3,4,0.0,0,273,0,242,1.0,0.11355311355311355,27458.0,0.0,27458.0
main6000_ramp1200_none_seed2_51399fbd,none,2,240,6000,1200,26.417940358302886,26.74405744674198,12,0.06476938648939097,4,1200.0,1200.0,311,47,0,cr02-window-v1,traci-1s-step-complete-window,30,55,11,3.533333333333333,4,0.0,0,311,0,264,1.0,0.15112540192926044,35108.0,0.0,35108.0
main6000_ramp1200_none_seed2_51399fbd,none,2,270,6000,1200,26.786615618497198,26.154586619631953,12,0.04153864239172738,10,1200.0,1200.0,351,68,0,cr02-window-v1,traci-1s-step-complete-window,30,54,12,6.8,10,2.7666666666666666,6,351,0,283,1.0,0.19373219373219372,43323.0,0.0,43323.0
main6000_ramp1200_none_seed2_51399fbd,none,2,300,6000,1200,26.652481413304052,26.416177783862928,17,0.06066395272151984,16,1200.0,1200.0,389,97,0,cr02-window-v1,traci-1s-step-complete-window,30,57,11,13.133333333333333,16,9.666666666666666,13,389,0,292,1.0,0.2493573264781491,51954.0,0.0,51954.0
main6000_ramp1200_none_seed2_51399fbd,none,2,330,6000,1200,26.84323558920755,26.604582314655,13,0.07317338225729676,23,1200.0,1200.0,429,132,0,cr02-window-v1,traci-1s-step-complete-window,30,53,11,19.666666666666668,23,16.766666666666666,20,429,0,297,1.0,0.3076923076923077,60803.0,0.0,60803.0
main6000_ramp1200_none_seed2_51399fbd,none,2,360,6000,1200,26.86031346974781,26.436956745483208,13,0.05849961900331095,29,1200.0,1200.0,467,162,0,cr02-window-v1,traci-1s-step-complete-window,30,56,9,26.133333333333333,29,23.8,27,467,0,305,1.0,0.3468950749464668,69915.0,0.0,69915.0
main6000_ramp1200_none_seed2_51399fbd,none,2,390,6000,1200,26.82085818369323,25.732219749440006,13,0.04300257111910734,36,1200.0,1200.0,507,198,0,cr02-window-v1,traci-1s-step-complete-window,30,54,12,32.666666666666664,36,30.9,34,507,0,309,1.0,0.3905325443786982,79136.0,0.0,79136.0
main6000_ramp1200_none_seed2_51399fbd,none,2,420,6000,1200,26.48970254630575,26.292591459317883,16,0.08334626791195016,40,1200.0,1200.0,543,235,0,cr02-window-v1,traci-1s-step-complete-window,30,55,13,38.53333333333333,40,37.9,40,545,2,308,0.9963302752293578,0.43119266055045874,88428.0,15.0,88413.0
main6000_ramp1200_none_seed2_51399fbd,none,2,450,6000,1200,26.91309178102012,28.090530607079618,18,0.06423299309355647,39,1200.0,1200.0,576,262,0,cr02-window-v1,traci-1s-step-complete-window,30,59,12,39.0,39,39.0,39,585,9,314,0.9846153846153847,0.4478632478632479,97936.0,185.0,97751.0
main6000_ramp1200_none_seed2_51399fbd,none,2,480,6000,1200,26.912012125248634,27.221136371097106,13,0.0507720009113162,40,1200.0,1200.0,609,296,0,cr02-window-v1,traci-1s-step-complete-window,30,55,9,39.03333333333333,40,39.0,39,623,14,313,0.9775280898876404,0.4751203852327448,107733.0,548.0,107185.0
main6000_ramp1200_none_seed2_51399fbd,none,2,510,6000,1200,26.70780798849306,27.11675668114869,11,0.04532545524629275,40,1200.0,1200.0,642,334,0,cr02-window-v1,traci-1s-step-complete-window,30,54,10,40.0,40,40.0,40,663,21,308,0.9683257918552036,0.5037707390648567,117576.0,1078.0,116498.0
main6000_ramp1200_none_seed2_51399fbd,none,2,540,6000,1200,27.003796487649577,26.815938554320876,13,0.06100354622516306,40,1200.0,1200.0,674,370,0,cr02-window-v1,traci-1s-step-complete-window,30,52,12,40.0,40,40.0,40,701,27,304,0.9614835948644793,0.5278174037089871,127469.0,1802.0,125667.0
main6000_ramp1200_none_seed2_51399fbd,none,2,570,6000,1200,26.03705639420044,24.935524855656897,14,0.06643344179004013,40,1200.0,1200.0,707,398,0,cr02-window-v1,traci-1s-step-complete-window,30,59,14,40.0,40,40.0,40,741,34,309,0.9541160593792173,0.5371120107962213,137590.0,2722.0,134868.0
main6000_ramp1200_none_seed2_51399fbd,none,2,600,6000,1200,26.148354398500878,26.336826682701616,14,0.08160020200112968,40,1200.0,1200.0,739,423,0,cr02-window-v1,traci-1s-step-complete-window,30,57,10,40.0,40,40.0,40,779,40,316,0.9486521181001284,0.5430038510911425,148111.0,3836.0,144275.0
main6000_ramp1200_none_seed2_51399fbd,none,2,630,6000,1200,26.204825371754993,26.26801355322819,11,0.060025894593199305,40,1200.0,1200.0,790,453,0,cr02-window-v1,traci-1s-step-complete-window,30,56,7,40.0,40,40.0,40,841,51,337,0.93935790725327,0.5386444708680143,159380.0,5231.0,154149.0
main6000_ramp1200_none_seed2_51399fbd,none,2,660,6000,1200,25.38724280401281,23.684785151829203,8,0.0464755530838147,40,1200.0,1200.0,835,488,0,cr02-window-v1,traci-1s-step-complete-window,30,57,13,40.0,40,40.0,40,901,66,347,0.9267480577136515,0.5416204217536071,171424.0,6943.0,164481.0
main6000_ramp1200_none_seed2_51399fbd,none,2,690,6000,1200,24.610524316565435,24.34920189971674,14,0.09300615746682676,40,1200.0,1200.0,862,527,0,cr02-window-v1,traci-1s-step-complete-window,30,63,14,40.0,40,40.0,40,961,99,335,0.8969823100936525,0.5483870967741935,184140.0,9430.0,174710.0
main6000_ramp1200_none_seed2_51399fbd,none,2,720,6000,1200,25.851537633165815,24.997445925540863,17,0.07708214164685691,40,1200.0,1200.0,889,549,0,cr02-window-v1,traci-1s-step-complete-window,30,62,14,40.0,40,40.0,40,1021,132,340,0.8707149853085211,0.5377081292850147,197696.0,12916.0,184780.0
main6000_ramp1200_none_seed2_51399fbd,none,2,750,6000,1200,26.516813028455246,27.27407777489419,14,0.07947014567238662,40,1200.0,1200.0,916,580,0,cr02-window-v1,traci-1s-step-complete-window,30,58,12,40.0,40,40.0,40,1081,165,336,0.84736355226642,0.5365402405180388,212388.0,17404.0,194984.0
main6000_ramp1200_none_seed2_51399fbd,none,2,780,6000,1200,26.885529372482214,25.86666281716033,14,0.0561287094031286,40,1200.0,1200.0,943,618,0,cr02-window-v1,traci-1s-step-complete-window,30,51,11,40.0,40,40.0,40,1141,198,325,0.8264680105170903,0.5416301489921121,227778.0,22892.0,204886.0
main6000_ramp1200_none_seed2_51399fbd,none,2,810,6000,1200,27.174221218194912,25.75439094486441,16,0.06325839788581031,40,1200.0,1200.0,970,658,0,cr02-window-v1,traci-1s-step-complete-window,30,53,12,40.0,40,40.0,40,1201,231,312,0.8076602830974188,0.5478767693588676,243776.0,29382.0,214394.0
main6000_ramp1200_none_seed2_51399fbd,none,2,840,6000,1200,27.312362132716434,25.963399407950735,15,0.06000503079366126,40,1200.0,1200.0,996,690,0,cr02-window-v1,traci-1s-step-complete-window,30,52,11,40.0,40,40.0,40,1261,265,306,0.7898493259318001,0.5471847739888978,260484.0,36867.0,223617.0
main6000_ramp1200_none_seed2_51399fbd,none,2,870,6000,1200,27.633949668516117,26.920847182157893,15,0.0674332470352321,40,1200.0,1200.0,1022,727,0,cr02-window-v1,traci-1s-step-complete-window,30,52,13,40.0,40,40.0,40,1321,299,295,0.7736563209689629,0.5503406510219531,277985.0,45350.0,232635.0
main6000_ramp1200_none_seed2_51399fbd,none,2,900,6000,1200,28.211999080401213,29.185470254186505,15,0.0755603185248295,40,1200.0,1200.0,1048,762,0,cr02-window-v1,traci-1s-step-complete-window,30,48,9,40.0,40,40.0,40,1381,333,286,0.7588703837798697,0.5517740767559739,296170.0,54838.0,241332.0
main6000_ramp1200_none_seed2_51399fbd,none,2,930,6000,1200,28.417292985541142,28.923936370292903,12,0.04865180664986989,40,1200.0,1200.0,1075,798,0,cr02-window-v1,traci-1s-step-complete-window,30,44,7,40.0,40,40.0,40,1441,366,277,0.7460097154753643,0.5537820957668286,315160.0,65324.0,249836.0
main6000_ramp1200_none_seed2_51399fbd,none,2,960,6000,1200,28.16190124239555,28.573340486395587,8,0.0349649120655954,40,1200.0,1200.0,1102,835,0,cr02-window-v1,traci-1s-step-complete-window,30,47,8,40.0,40,40.0,40,1501,399,267,0.7341772151898734,0.5562958027981346,334836.0,76813.0,258023.0
main6000_ramp1200_none_seed2_51399fbd,none,2,990,6000,1200,27.874632522227618,27.206186355613397,10,0.0459296478067093,40,1200.0,1200.0,1129,868,0,cr02-window-v1,traci-1s-step-complete-window,30,49,12,40.0,40,40.0,40,1561,432,261,0.7232543241511852,0.5560538116591929,355205.0,89299.0,265906.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1020,6000,1200,28.270126453490633,27.95590735942428,15,0.06262530952067588,40,1200.0,1200.0,1156,889,0,cr02-window-v1,traci-1s-step-complete-window,30,46,10,39.43333333333333,40,39.46666666666667,40,1621,465,267,0.7131400370141888,0.5484268969771746,376596.0,102790.0,273806.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1050,6000,1200,28.104104732241748,28.5940212793859,11,0.04707348575262434,39,1200.0,1200.0,1183,912,0,cr02-window-v1,traci-1s-step-complete-window,30,44,6,39.0,39,39.0,39,1681,498,271,0.7037477691850089,0.5425342058298632,399157.0,117281.0,281876.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1080,6000,1200,28.2241486761119,28.761049293077654,7,0.03204439593703986,40,1200.0,1200.0,1209,943,0,cr02-window-v1,traci-1s-step-complete-window,30,44,8,39.5,40,39.46666666666667,40,1741,532,266,0.694428489373923,0.5416427340608846,422744.0,132761.0,289983.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1110,6000,1200,28.40339933897634,28.089871730803452,12,0.04588233599895375,40,1200.0,1200.0,1236,969,0,cr02-window-v1,traci-1s-step-complete-window,30,46,11,40.0,40,40.0,40,1801,565,267,0.6862853970016657,0.538034425319267,447213.0,149226.0,297987.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1140,6000,1200,28.356782611917335,27.734896947584318,13,0.05783137936156588,40,1200.0,1200.0,1262,992,0,cr02-window-v1,traci-1s-step-complete-window,30,47,9,40.0,40,40.0,40,1861,599,270,0.6781300376141859,0.5330467490596453,472706.0,166698.0,306008.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1170,6000,1200,28.307679901197528,27.857238878140137,13,0.05256444639176152,40,1200.0,1200.0,1289,1018,0,cr02-window-v1,traci-1s-step-complete-window,30,47,11,40.0,40,40.0,40,1921,632,271,0.6710046850598647,0.5299323269130661,499308.0,185174.0,314134.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1200,6000,1200,28.262381531145497,28.37344489457047,13,0.05798078404415416,40,1200.0,1200.0,1316,1048,0,cr02-window-v1,traci-1s-step-complete-window,30,45,8,40.0,40,40.0,40,1981,665,268,0.6643109540636042,0.5290257445734478,526970.0,204651.0,322319.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1230,6000,1200,28.300871708114688,28.67401922951134,9,0.04206200688278538,40,1200.0,1200.0,1343,1073,0,cr02-window-v1,traci-1s-step-complete-window,30,44,8,39.06666666666667,40,39.1,40,2041,698,270,0.6580107790298874,0.5257226849583537,555537.0,225133.0,330404.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1260,6000,1200,28.059502458890567,28.312677640422663,8,0.04575417823824258,39,1200.0,1200.0,1369,1107,0,cr02-window-v1,traci-1s-step-complete-window,30,48,10,39.0,39,39.0,39,2101,732,262,0.6515944788196097,0.5268919562113279,584974.0,246612.0,338362.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1290,6000,1200,27.995406131473032,27.87085578494695,12,0.05299690995070705,40,1200.0,1200.0,1397,1130,0,cr02-window-v1,traci-1s-step-complete-window,30,42,9,39.86666666666667,40,39.833333333333336,40,2161,764,267,0.6464599722350763,0.5229060620083295,615406.0,269069.0,346337.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1320,6000,1200,27.637371837873566,27.427452843838974,13,0.053157506070351704,40,1200.0,1200.0,1424,1155,0,cr02-window-v1,traci-1s-step-complete-window,30,47,11,40.0,40,40.0,40,2221,797,269,0.6411526339486717,0.520036019810896,646809.0,292521.0,354288.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1350,6000,1200,27.803498776300057,27.688180443364544,11,0.056935895798642375,40,1200.0,1200.0,1450,1179,0,cr02-window-v1,traci-1s-step-complete-window,30,46,8,40.0,40,40.0,40,2281,831,271,0.6356861025865849,0.5168785620341956,679369.0,316975.0,362394.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1380,6000,1200,28.013320202232407,28.144767696847182,8,0.04722099854670129,39,1200.0,1200.0,1477,1208,0,cr02-window-v1,traci-1s-step-complete-window,30,44,8,39.0,39,39.03333333333333,40,2341,864,269,0.6309269542930371,0.5160187953865869,712856.0,342426.0,370430.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1410,6000,1200,27.98880373217369,27.21587047653027,10,0.0506086935307394,39,1200.0,1200.0,1503,1239,0,cr02-window-v1,traci-1s-step-complete-window,30,44,9,39.0,39,39.0,39,2401,898,264,0.6259891711786756,0.5160349854227405,747288.0,368877.0,378411.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1440,6000,1200,28.130166957259565,27.568104449959932,9,0.04791047461813681,40,1200.0,1200.0,1531,1265,0,cr02-window-v1,traci-1s-step-complete-window,30,47,11,39.93333333333333,40,39.9,40,2461,930,266,0.622104835432751,0.514018691588785,782705.0,396302.0,386403.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1470,6000,1200,28.490855039634646,28.10218695845137,14,0.06329196095416592,40,1200.0,1200.0,1558,1290,0,cr02-window-v1,traci-1s-step-complete-window,30,42,8,40.0,40,40.0,40,2521,963,268,0.6180087266957557,0.5117017056723523,819128.0,424729.0,394399.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1500,6000,1200,28.269830184816445,28.064825711821047,8,0.03766988186775203,40,1200.0,1200.0,1584,1313,0,cr02-window-v1,traci-1s-step-complete-window,30,48,11,40.0,40,40.0,40,2581,997,271,0.6137156141030609,0.5087175513366912,856632.0,454164.0,402468.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1530,6000,1200,28.68799003750351,28.366678907876693,13,0.06868410240848183,40,1200.0,1200.0,1611,1343,0,cr02-window-v1,traci-1s-step-complete-window,30,49,12,40.0,40,40.0,40,2641,1030,268,0.6099962135554714,0.5085195001893222,895163.0,484601.0,410562.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1560,6000,1200,28.351986252465363,28.150114277782027,10,0.04154183019195443,40,1200.0,1200.0,1637,1370,0,cr02-window-v1,traci-1s-step-complete-window,30,48,7,39.233333333333334,40,39.266666666666666,40,2701,1064,267,0.6060718252499074,0.5072195483154387,934555.0,516039.0,418516.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1590,6000,1200,28.098143012716797,28.180817653819847,9,0.04218607019626385,39,1200.0,1200.0,1664,1402,0,cr02-window-v1,traci-1s-step-complete-window,30,47,11,39.0,39,39.0,39,2761,1097,262,0.6026801883375589,0.507787033683448,974922.0,548477.0,426445.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1620,6000,1200,28.44493376727149,28.453774420914833,11,0.06443616536548688,40,1200.0,1200.0,1691,1431,0,cr02-window-v1,traci-1s-step-complete-window,30,46,9,39.7,40,39.666666666666664,40,2821,1130,260,0.5994328252392769,0.5072669266217653,1016211.0,581897.0,434314.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1650,6000,1200,28.078870418512036,28.227339861612634,11,0.05347602474801079,40,1200.0,1200.0,1719,1448,0,cr02-window-v1,traci-1s-step-complete-window,30,45,8,40.0,40,40.0,40,2881,1162,271,0.596667823672336,0.5026032627559875,1058628.0,616307.0,442321.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1680,6000,1200,28.016390312260025,27.162773804737053,8,0.04277061475603811,40,1200.0,1200.0,1745,1479,0,cr02-window-v1,traci-1s-step-complete-window,30,47,8,40.0,40,40.0,40,2941,1196,266,0.5933356001360082,0.5028901734104047,1102116.0,651712.0,450404.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1710,6000,1200,27.716497427153133,27.73922391454531,11,0.049036637073701664,40,1200.0,1200.0,1772,1505,0,cr02-window-v1,traci-1s-step-complete-window,30,51,12,39.7,40,39.2,40,3001,1229,267,0.5904698433855382,0.5014995001666112,1146526.0,688118.0,458408.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1740,6000,1200,28.27412620387389,27.086111027782454,11,0.06503759867835773,38,1200.0,1200.0,1799,1529,0,cr02-window-v1,traci-1s-step-complete-window,30,49,11,37.36666666666667,38,33.266666666666666,34,3061,1262,270,0.5877164325383861,0.49950996406403136,1191857.0,725525.0,466332.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1770,6000,1200,28.80659187249635,28.57549740259691,14,0.05848266858260255,39,1200.0,1200.0,1826,1554,0,cr02-window-v1,traci-1s-step-complete-window,30,47,10,37.46666666666667,39,34.5,39,3121,1295,272,0.5850688881768664,0.49791733418776035,1238391.0,763919.0,474472.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1800,6000,1200,28.36369776225159,28.855242330796628,12,0.06170113394978216,40,1200.0,1200.0,1855,1578,0,cr02-window-v1,traci-1s-step-complete-window,30,49,9,39.53333333333333,40,39.5,40,3181,1326,277,0.5831499528450172,0.49607041810751334,1285961.0,803250.0,482711.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1830,6000,1200,28.48557207550746,28.396607097878796,7,0.040615365194427495,40,1200.0,1200.0,1881,1608,0,cr02-window-v1,traci-1s-step-complete-window,30,46,12,40.0,40,40.0,40,3241,1360,273,0.5803764270286949,0.496143165689602,1334552.0,843568.0,490984.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1860,6000,1200,28.50750877154362,27.483813710381988,13,0.05996128596126103,40,1200.0,1200.0,1908,1643,0,cr02-window-v1,traci-1s-step-complete-window,30,40,7,40.0,40,40.0,40,3301,1393,265,0.5780066646470766,0.49772796122387153,1383919.0,884889.0,499030.0
main6000_ramp1200_none_seed2_51399fbd,none,2,1890,6000,1200,28.259927208784752,27.783323856529467,9,0.04013499017025121,40,1200.0,1200.0,1935,1669,0,cr02-window-v1,traci-1s-step-complete-window,30,47,12,40.0,40,40.0,40,3361,1426,266,0.5757215114549241,0.4965783992859268,1434150.0,927209.0,506941.0
