scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1950+0,none,3,30,0,,0.0,0,0.0,0,0.0,0,16,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,60,0,,0.0,0,0.0,0,0.0,0,32,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,90,0,,0.0,0,0.0,0,0.0,0,49,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,120,0,,0.0,0,0.0,0,0.0,0,65,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,150,0,,0.0,0,0.0,0,0.0,0,81,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,180,5,31.680743837290414,0.012387236233763114,5,0.0,0,0.0,0,97,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,210,4,28.498978917352698,0.0013593394379853407,2,0.0,0,0.0,0,114,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,240,10,23.86882735600907,0.005256384539571475,5,0.0,0,0.0,0,130,0,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,270,15,23.872263382779472,0.04468651929204649,14,0.0,0,0.0,0,146,1,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,300,19,23.961939188670588,0.04284314388013873,15,0.0,0,0.0,0,162,5,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,330,14,23.19682594797747,0.04735617580837565,14,0.0,0,0.0,0,179,7,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,360,24,22.695563861816193,0.05498115826812485,18,0.0,0,0.0,0,195,9,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,390,19,22.590875795297652,0.05965313566471859,18,0.0,0,0.0,0,211,17,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,420,13,23.546669487547593,0.034904641328459246,11,0.0,0,0.0,0,227,29,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,450,14,23.759215413641385,0.034380446479109615,12,0.0,0,0.0,0,244,42,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,480,20,21.177297592531446,0.06331438709484019,18,0.0,0,0.0,0,260,55,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,510,30,21.347507766173745,0.06083000883084253,20,0.0,0,0.0,0,276,71,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,540,21,21.394849744335836,0.05623383910749074,17,0.0,0,0.0,0,292,86,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,570,18,22.158553160465253,0.05696407260303052,17,0.0,0,0.0,0,309,101,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,600,24,22.334850757990466,0.05044754344867405,16,0.0,0,0.0,0,325,115,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,630,24,22.448520646584623,0.061203013337935395,20,0.0,0,0.0,0,341,126,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,660,21,22.630955995261527,0.05717563165844695,18,0.0,0,0.0,0,357,141,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,690,20,22.731964577374036,0.06497549060913267,19,0.0,0,0.0,0,374,155,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,720,21,22.879266933734627,0.05710558529762769,18,0.0,0,0.0,0,390,170,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,750,16,23.566364497266825,0.04164431990236229,14,0.0,0,0.0,0,406,184,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,780,12,24.3025733115722,0.034200485491851396,11,0.0,0,0.0,0,422,199,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,810,18,22.657463768694104,0.04193062114879543,14,0.0,0,0.0,0,439,214,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,3,840,18,22.833731635216193,0.05386586848734207,16,0.0,0,0.0,0,455,230,0,0,1200.0,1200.0,30.0,0.0,0
