experiment_id,controller,seed,time_s,mainline_vph,ramp_vph,mean_speed_mps,upstream_speed_mps,bottleneck_flow_veh,bottleneck_occupancy,ramp_queue_veh,alinea_requested_rate_vph,alinea_applied_rate_vph,departed_veh,arrived_veh,teleports,metric_schema_version,estimator_id,window_step_observations,main_speed_vehicle_observations,upstream_speed_vehicle_observations,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,loaded_veh,pending_veh,in_network_veh,actual_departure_ratio,completion_ratio,tts_system_s,tts_pending_s,tts_in_network_s
main3000_ramp300_none_seed0_189a3f3c,none,0,30,3000,300,31.6682058912023,,0,0.0,1,1200.0,1200.0,18,0,0,cr02-window-v1,traci-1s-step-complete-window,30,4,0,0.8333333333333334,1,0.0,0,18,0,18,1.0,0.0,293.0,0.0,293.0
main3000_ramp300_none_seed0_189a3f3c,none,0,60,3000,300,31.411602505800627,,0,0.0,1,1200.0,1200.0,36,0,0,cr02-window-v1,traci-1s-step-complete-window,30,6,0,0.9,1,0.0,0,36,0,36,1.0,0.0,1118.0,0.0,1118.0
main3000_ramp300_none_seed0_189a3f3c,none,0,90,3000,300,30.290809046460556,,0,0.0,1,1200.0,1200.0,54,0,0,cr02-window-v1,traci-1s-step-complete-window,30,15,0,0.7333333333333333,1,0.0,0,54,0,54,1.0,0.0,2481.0,0.0,2481.0
main3000_ramp300_none_seed0_189a3f3c,none,0,120,3000,300,30.30726975225087,33.32999998185737,0,0.0,2,1200.0,1200.0,72,1,0,cr02-window-v1,traci-1s-step-complete-window,30,19,1,0.9666666666666667,2,0.0,0,72,0,71,1.0,0.013888888888888888,4360.0,0.0,4360.0
main3000_ramp300_none_seed0_189a3f3c,none,0,150,3000,300,30.46570478883972,32.773276752053526,1,0.005001806146568318,1,1200.0,1200.0,90,2,0,cr02-window-v1,traci-1s-step-complete-window,30,25,5,0.7666666666666667,1,0.0,0,90,0,88,1.0,0.022222222222222223,6738.0,0.0,6738.0
main3000_ramp300_none_seed0_189a3f3c,none,0,180,3000,300,31.057944736763034,31.567200375639278,9,0.03580489877360359,1,1200.0,1200.0,107,5,0,cr02-window-v1,traci-1s-step-complete-window,30,27,5,0.8666666666666667,1,0.0,0,107,0,102,1.0,0.04672897196261682,9599.0,0.0,9599.0
main3000_ramp300_none_seed0_189a3f3c,none,0,210,3000,300,30.562073448076102,28.62393985775714,8,0.023473915890601424,1,1200.0,1200.0,126,14,0,cr02-window-v1,traci-1s-step-complete-window,30,34,6,0.7,1,0.0,0,126,0,112,1.0,0.1111111111111111,12832.0,0.0,12832.0
main3000_ramp300_none_seed0_189a3f3c,none,0,240,3000,300,30.023419095419623,30.025317905952686,7,0.03383608442272911,1,1200.0,1200.0,143,28,0,cr02-window-v1,traci-1s-step-complete-window,30,34,5,0.6666666666666666,1,0.0,0,143,0,115,1.0,0.1958041958041958,16234.0,0.0,16234.0
main3000_ramp300_none_seed0_189a3f3c,none,0,270,3000,300,30.136885809199917,30.454606243509893,7,0.02974746064830356,1,1200.0,1200.0,161,39,0,cr02-window-v1,traci-1s-step-complete-window,30,41,9,0.8333333333333334,1,0.0,0,161,0,122,1.0,0.2422360248447205,19778.0,0.0,19778.0
main3000_ramp300_none_seed0_189a3f3c,none,0,300,3000,300,30.51288102650304,30.67598030026483,9,0.02800954071590619,1,1200.0,1200.0,179,56,0,cr02-window-v1,traci-1s-step-complete-window,30,30,6,0.7666666666666667,1,0.0,0,179,0,123,1.0,0.3128491620111732,23475.0,0.0,23475.0
main3000_ramp300_none_seed0_189a3f3c,none,0,330,3000,300,30.298863093765522,30.320053753417923,10,0.04781685123360641,1,1200.0,1200.0,197,76,0,cr02-window-v1,traci-1s-step-complete-window,30,34,8,0.8333333333333334,1,0.0,0,197,0,121,1.0,0.38578680203045684,27169.0,0.0,27169.0
main3000_ramp300_none_seed0_189a3f3c,none,0,360,3000,300,30.34080903704223,31.939559524954802,6,0.026283644424645067,1,1200.0,1200.0,215,94,0,cr02-window-v1,traci-1s-step-complete-window,30,30,3,0.8,1,0.0,0,215,0,121,1.0,0.4372093023255814,30742.0,0.0,30742.0
main3000_ramp300_none_seed0_189a3f3c,none,0,390,3000,300,31.13171372522214,32.50157507773777,9,0.03318814858801791,1,1200.0,1200.0,233,108,0,cr02-window-v1,traci-1s-step-complete-window,30,28,2,0.7333333333333333,1,0.0,0,233,0,125,1.0,0.463519313304721,34468.0,0.0,34468.0
main3000_ramp300_none_seed0_189a3f3c,none,0,420,3000,300,30.290618482946247,29.07669355958362,9,0.038532114208173124,1,1200.0,1200.0,250,126,0,cr02-window-v1,traci-1s-step-complete-window,30,30,7,0.8333333333333334,1,0.0,0,250,0,124,1.0,0.504,38152.0,0.0,38152.0
main3000_ramp300_none_seed0_189a3f3c,none,0,450,3000,300,30.420650826759513,31.210359006340763,8,0.02742389790977313,1,1200.0,1200.0,269,142,0,cr02-window-v1,traci-1s-step-complete-window,30,32,7,0.8,1,0.0,0,269,0,127,1.0,0.5278810408921933,41886.0,0.0,41886.0
main3000_ramp300_none_seed0_189a3f3c,none,0,480,3000,300,30.738729489963593,30.69975355053673,7,0.03733234124451883,1,1200.0,1200.0,286,154,0,cr02-window-v1,traci-1s-step-complete-window,30,33,7,0.8666666666666667,1,0.0,0,286,0,132,1.0,0.5384615384615384,45802.0,0.0,45802.0
main3000_ramp300_none_seed0_189a3f3c,none,0,510,3000,300,30.142938039215903,30.999264037632198,9,0.04216296007996713,1,1200.0,1200.0,304,172,0,cr02-window-v1,traci-1s-step-complete-window,30,28,6,0.8666666666666667,1,0.0,0,304,0,132,1.0,0.5657894736842105,49741.0,0.0,49741.0
main3000_ramp300_none_seed0_189a3f3c,none,0,540,3000,300,29.943279845897127,30.71960070240395,7,0.03671101660010549,1,1200.0,1200.0,322,193,0,cr02-window-v1,traci-1s-step-complete-window,30,35,6,0.7666666666666667,1,0.0,0,322,0,129,1.0,0.5993788819875776,53640.0,0.0,53640.0
main3000_ramp300_none_seed0_189a3f3c,none,0,570,3000,300,30.61017237473736,31.831340268521682,6,0.031925345671970716,1,1200.0,1200.0,340,204,0,cr02-window-v1,traci-1s-step-complete-window,30,29,3,0.9333333333333333,1,0.0,0,340,0,136,1.0,0.6,57648.0,0.0,57648.0
main3000_ramp300_none_seed0_189a3f3c,none,0,600,3000,300,30.291276110295584,30.085782570655017,6,0.03171847247660556,1,1200.0,1200.0,358,225,0,cr02-window-v1,traci-1s-step-complete-window,30,34,8,0.8666666666666667,1,0.0,0,358,0,133,1.0,0.6284916201117319,61575.0,0.0,61575.0
main3000_ramp300_none_seed0_189a3f3c,none,0,630,3000,300,30.24239297841305,30.56411366407809,8,0.038186673082600466,2,1200.0,1200.0,387,241,0,cr02-window-v1,traci-1s-step-complete-window,30,35,8,1.6,2,0.0,0,387,0,146,1.0,0.6227390180878553,65762.0,0.0,65762.0
main3000_ramp300_none_seed0_189a3f3c,none,0,660,3000,300,29.987824758905134,32.35200727622992,9,0.027336715782473674,2,1200.0,1200.0,414,255,0,cr02-window-v1,traci-1s-step-complete-window,30,32,3,1.5,2,0.1,1,414,0,159,1.0,0.6159420289855072,70343.0,0.0,70343.0
main3000_ramp300_none_seed0_189a3f3c,none,0,690,3000,300,29.34667530197415,29.14978807377017,7,0.021046485747899624,4,1200.0,1200.0,442,274,0,cr02-window-v1,traci-1s-step-complete-window,30,33,9,2.8,4,1.1333333333333333,2,442,0,168,1.0,0.6199095022624435,75238.0,0.0,75238.0
main3000_ramp300_none_seed0_189a3f3c,none,0,720,3000,300,28.96334248090373,29.952990520616623,11,0.0444710614523198,5,1200.0,1200.0,469,294,0,cr02-window-v1,traci-1s-step-complete-window,30,41,6,4.4,5,2.9,4,469,0,175,1.0,0.6268656716417911,80412.0,0.0,80412.0
main3000_ramp300_none_seed0_189a3f3c,none,0,750,3000,300,28.949925133608453,29.481930795500503,8,0.04460803416984239,6,1200.0,1200.0,497,304,0,cr02-window-v1,traci-1s-step-complete-window,30,43,9,5.033333333333333,6,3.5,5,497,0,193,1.0,0.6116700201207244,85971.0,0.0,85971.0
main3000_ramp300_none_seed0_189a3f3c,none,0,780,3000,300,28.542302331167498,27.671029650726904,10,0.04383191415260702,8,1200.0,1200.0,524,323,0,cr02-window-v1,traci-1s-step-complete-window,30,40,7,7.2,8,5.8,7,524,0,201,1.0,0.6164122137404581,91907.0,0.0,91907.0
main3000_ramp300_none_seed0_189a3f3c,none,0,810,3000,300,28.514085326855852,27.327120237389817,9,0.04412155819114408,11,1200.0,1200.0,552,341,0,cr02-window-v1,traci-1s-step-complete-window,30,42,11,9.8,11,8.266666666666667,9,552,0,211,1.0,0.6177536231884058,98062.0,0.0,98062.0
main3000_ramp300_none_seed0_189a3f3c,none,0,840,3000,300,27.989332680668323,29.29568640593085,11,0.06746155376335991,12,1200.0,1200.0,579,360,0,cr02-window-v1,traci-1s-step-complete-window,30,49,9,11.7,12,9.833333333333334,11,579,0,219,1.0,0.6217616580310881,104537.0,0.0,104537.0
main3000_ramp300_none_seed0_189a3f3c,none,0,870,3000,300,28.091980166116628,28.339781875452367,13,0.04434688430641245,14,1200.0,1200.0,607,383,0,cr02-window-v1,traci-1s-step-complete-window,30,47,7,12.8,14,11.266666666666667,13,607,0,224,1.0,0.6309719934102141,111195.0,0.0,111195.0
