scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
2000+0,none,2,30,0,,0.0,0,0.0,0,0.0,0,17,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,60,0,,0.0,0,0.0,0,0.0,0,33,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,90,0,,0.0,0,0.0,0,0.0,0,50,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,120,0,,0.0,0,0.0,0,0.0,0,67,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,150,0,,0.0,0,0.0,0,0.0,0,83,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,180,2,30.785220472210636,0.0050949129904239495,2,0.0,0,0.0,0,100,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,210,3,28.98967138820838,0.008143182037212664,3,0.0,0,0.0,0,117,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,240,7,26.80679382821235,0.015868098368104693,6,0.0,0,0.0,0,133,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,270,11,23.665085228219287,0.037009465177305384,11,0.0,0,0.0,0,150,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,300,20,23.373307847700787,0.0587323738188483,18,0.0,0,0.0,0,167,2,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,330,20,22.359498627709737,0.052706434481141665,17,0.0,0,0.0,0,183,5,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,360,14,22.279431682736956,0.045081636314085925,13,0.0,0,0.0,0,200,10,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,390,23,22.743552700080038,0.05720760587947495,18,0.0,0,0.0,0,217,15,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,420,20,21.95359734621613,0.05775911767023085,18,0.0,0,0.0,0,233,24,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,450,19,22.328746297896046,0.0633001748381749,18,0.0,0,0.0,0,250,38,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,480,21,21.979774402647237,0.05903253546073681,18,0.0,0,0.0,0,267,51,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,510,20,22.56603926688558,0.058978256861683086,18,0.0,0,0.0,0,283,66,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,540,24,22.214475273660685,0.054905052621530594,18,0.0,0,0.0,0,300,80,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,570,25,22.392760989474933,0.04063865475057658,16,0.0,0,0.0,0,317,95,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,600,21,22.375477778935352,0.05753385039037274,18,0.0,0,0.0,0,333,110,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,630,20,22.73491590117621,0.053402060886982856,17,0.0,0,0.0,0,350,125,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,660,22,23.457685158754742,0.04863710396154867,17,0.0,0,0.0,0,367,140,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,690,17,23.950769813582824,0.035819298849560255,13,0.0,0,0.0,0,383,155,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,720,21,22.70099296731951,0.05971739038387606,17,0.0,0,0.0,0,400,171,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,750,21,22.98928851974595,0.04784718046366076,17,0.0,0,0.0,0,417,186,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,780,16,22.791697114613733,0.03725537088288888,13,0.0,0,0.0,0,433,201,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,810,19,22.20580397477371,0.06003694877489162,17,0.0,0,0.0,0,450,217,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,840,28,22.30806930434096,0.05048213429258037,20,0.0,0,0.0,0,467,232,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,870,26,22.12781748121939,0.04043185508633466,16,0.0,0,0.0,0,483,247,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,900,23,22.121197695208956,0.055147342081676244,19,0.0,0,0.0,0,500,262,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,930,18,22.15927122152468,0.05436411516035946,16,0.0,0,0.0,0,517,277,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,960,20,23.798355272591433,0.04680020711994833,16,0.0,0,0.0,0,533,292,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,990,19,23.62854403365088,0.04761549668291612,16,0.0,0,0.0,0,550,306,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,2,1020,22,23.032482341721668,0.045190674769465505,16,0.0,0,0.0,0,567,321,0,0,1200.0,1200.0,30.0,0.0,0
