experiment_id,controller,seed,time_s,mainline_vph,ramp_vph,mean_speed_mps,upstream_speed_mps,bottleneck_flow_veh,bottleneck_occupancy,ramp_queue_veh,alinea_requested_rate_vph,alinea_applied_rate_vph,departed_veh,arrived_veh,teleports
main1200_ramp120_none_seed1_1e3043f3,none,1,30,1200,120,0.0,-1.0,0,0.0,0,1200.0,1200.0,8,0,0
main1200_ramp120_none_seed1_1e3043f3,none,1,60,1200,120,0.0,-1.0,0,0.0,1,1200.0,1200.0,15,0,0
main1200_ramp120_none_seed1_1e3043f3,none,1,90,1200,120,0.0,-1.0,0,0.0,0,1200.0,1200.0,22,0,0
main1200_ramp120_none_seed1_1e3043f3,none,1,120,1200,120,0.0,-1.0,0,0.0,0,1200.0,1200.0,29,1,0
main1200_ramp120_none_seed1_1e3043f3,none,1,150,1200,120,32.060913730616136,-1.0,0,0.0,1,1200.0,1200.0,37,2,0
main1200_ramp120_none_seed1_1e3043f3,none,1,180,1200,120,0.0,-1.0,0,0.0,0,1200.0,1200.0,43,2,0
