scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
2000+0,none,5,2580,29,4.932297639532094,0.23082800052551042,11,0.0,0,0.0,0,1433,1107,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,2610,29,6.307763962732179,0.12481584121179973,16,0.0,0,0.0,0,1450,1121,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,2640,25,9.333260571819487,0.10557122139845584,17,0.0,0,0.0,0,1467,1137,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,2670,27,8.023743587001976,0.09910907484968448,15,0.0,0,0.0,0,1483,1153,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,2700,29,4.018242995217962,0.19440826653412083,14,0.0,0,0.0,0,1500,1168,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,2730,29,6.827549741567653,0.11705303753544741,17,0.0,0,0.0,0,1517,1182,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,2760,30,6.326854859480632,0.1540023663530595,14,0.0,0,0.0,0,1533,1197,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,2790,30,5.335638248641719,0.15286968144600147,14,0.0,0,0.0,0,1550,1213,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,2820,27,8.68477023673842,0.11874113266737064,17,0.0,0,0.0,0,1567,1228,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,2850,28,5.739264450327358,0.19694677465591515,13,0.0,0,0.0,0,1583,1243,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,2880,28,6.3348918154039024,0.15809969524216286,15,0.0,0,0.0,0,1600,1259,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,2910,25,9.451160345460137,0.10842359909845527,17,0.0,0,0.0,0,1617,1274,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,2940,28,6.411061748898744,0.1721257950944088,14,0.0,0,0.0,0,1633,1289,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,2970,26,5.642583774903032,0.13010058721717996,14,0.0,0,0.0,0,1650,1305,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3000,24,9.565944974826781,0.11837925496054898,17,0.0,0,0.0,0,1667,1318,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3030,25,8.231275193775842,0.139124751064431,14,0.0,0,0.0,0,1683,1332,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3060,29,4.423837802121471,0.14782080102753145,13,0.0,0,0.0,0,1700,1348,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3090,28,9.065261677979947,0.12145059391330809,18,0.0,0,0.0,0,1717,1363,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3120,24,10.727205225730524,0.11957070324886748,18,0.0,0,0.0,0,1733,1379,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3150,28,3.4535031399198926,0.20922117114126498,10,0.0,0,0.0,0,1750,1394,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3180,27,7.229358883996272,0.13633610105643282,17,0.0,0,0.0,0,1767,1410,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3210,26,10.679342697054215,0.10717731604430204,18,0.0,0,0.0,0,1783,1425,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3240,29,8.453518656926656,0.1622418398503669,15,0.0,0,0.0,0,1800,1440,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3270,29,4.1854312370019064,0.22634991322211892,11,0.0,0,0.0,0,1817,1455,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3300,28,7.311572248781577,0.141951548160993,16,0.0,0,0.0,0,1833,1469,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3330,27,9.432488239566887,0.1226511760503172,17,0.0,0,0.0,0,1850,1485,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3360,29,6.915053867507675,0.1922649854507957,13,0.0,0,0.0,0,1867,1499,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3390,26,6.261844061387493,0.13537476732440154,14,0.0,0,0.0,0,1883,1515,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3420,26,9.65736668626932,0.12144971387134168,18,0.0,0,0.0,0,1900,1529,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3450,29,8.719749188953664,0.15214222971607494,15,0.0,0,0.0,0,1917,1545,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3480,25,4.653028625077764,0.16668232496349447,11,0.0,0,0.0,0,1933,1560,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3510,28,8.512220321959644,0.12300350513218443,18,0.0,0,0.0,0,1950,1576,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3540,28,10.312241136949758,0.10256094878292667,18,0.0,0,0.0,0,1967,1592,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3570,29,3.7001096126821045,0.24023968357181882,11,0.0,0,0.0,0,1983,1606,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,5,3600,27,7.148552790467202,0.11555208728091201,16,0.0,0,0.0,0,2000,1620,0,0,1200.0,1200.0,30.0,0.0,0
