scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1925+0,none,3,30,0,,0.0,0,0.0,0,0.0,0,16,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,60,0,,0.0,0,0.0,0,0.0,0,32,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,90,0,,0.0,0,0.0,0,0.0,0,48,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,120,0,,0.0,0,0.0,0,0.0,0,64,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,150,0,,0.0,0,0.0,0,0.0,0,80,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,180,5,31.680743837290414,0.012387236233763114,5,0.0,0,0.0,0,96,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,210,6,29.67045440481321,0.006439012682228906,4,0.0,0,0.0,0,112,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,240,6,25.022237789226196,0.014670879880271078,5,0.0,0,0.0,0,128,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,270,15,25.01073078960113,0.03842111417570351,13,0.0,0,0.0,0,144,1,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,300,18,23.945613676305275,0.04356645694499548,15,0.0,0,0.0,0,160,5,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,330,17,23.412296780913714,0.0415011301028386,14,0.0,0,0.0,0,176,9,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,360,22,22.51661347979172,0.053781712973398045,18,0.0,0,0.0,0,192,10,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,390,24,22.415601713896738,0.061965141772212934,18,0.0,0,0.0,0,209,20,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,420,12,24.02038601948297,0.021529189948971825,10,0.0,0,0.0,0,225,31,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,450,14,23.533480684460372,0.030988638189483216,11,0.0,0,0.0,0,241,45,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,480,21,21.297118289692484,0.06242800381089732,18,0.0,0,0.0,0,257,57,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,510,29,21.623295755093853,0.05708336798402532,20,0.0,0,0.0,0,273,71,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,540,23,20.405917471726628,0.06521977608316641,19,0.0,0,0.0,0,289,87,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,3,570,23,21.882406951076092,0.05057743605342845,17,0.0,0,0.0,0,305,102,0,0,1200.0,1200.0,30.0,0.0,0
