scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1925+0,none,2,30,0,,0.0,0,0.0,0,0.0,0,16,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,2,60,0,,0.0,0,0.0,0,0.0,0,32,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,2,90,0,,0.0,0,0.0,0,0.0,0,48,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,2,120,0,,0.0,0,0.0,0,0.0,0,64,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,2,150,0,,0.0,0,0.0,0,0.0,0,80,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,2,180,2,30.785220472210636,0.0050949129904239495,2,0.0,0,0.0,0,96,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,2,210,7,30.23373637073316,0.015002445929517686,6,0.0,0,0.0,0,112,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,2,240,8,29.070829374317384,0.014673813196959883,6,0.0,0,0.0,0,128,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,2,270,12,25.017257821622994,0.033338961480712706,11,0.0,0,0.0,0,144,0,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,2,300,19,23.702939794916027,0.05126128877756363,17,0.0,0,0.0,0,160,3,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,2,330,17,22.735325385672184,0.048080824034736715,15,0.0,0,0.0,0,176,10,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,2,360,12,24.609206750508267,0.031804884278126146,11,0.0,0,0.0,0,192,15,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,2,390,23,22.267075443041797,0.06010892414219029,19,0.0,0,0.0,0,209,20,0,0,1200.0,1200.0,30.0,0.0,0
1925+0,none,2,420,25,22.030050850182732,0.04477103124111939,17,0.0,0,0.0,0,225,25,0,0,1200.0,1200.0,30.0,0.0,0
