scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1975+0,none,5,30,0,,0.0,0,0.0,0,0.0,0,16,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,60,0,,0.0,0,0.0,0,0.0,0,33,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,90,0,,0.0,0,0.0,0,0.0,0,49,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,120,0,,0.0,0,0.0,0,0.0,0,66,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,150,0,,0.0,0,0.0,0,0.0,0,82,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,180,1,31.98978394875707,0.0024486984175576747,1,0.0,0,0.0,0,99,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,210,9,26.833792179772107,0.02195543823472832,8,0.0,0,0.0,0,115,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,240,14,26.7019805498863,0.0370730747648319,13,0.0,0,0.0,0,132,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,270,18,26.16984298140603,0.045507037051421166,16,0.0,0,0.0,0,148,1,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,300,11,25.68316337071441,0.025515345658773943,9,0.0,0,0.0,0,165,1,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,330,21,23.997896818000097,0.04804824209973238,17,0.0,0,0.0,0,181,7,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,360,18,23.94107901488055,0.0475048104467561,16,0.0,0,0.0,0,197,19,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,390,17,23.684392352604622,0.03937609817890954,14,0.0,0,0.0,0,214,33,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,420,2,22.5620465624493,0.0062148515972239695,1,0.0,0,0.0,0,230,46,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,450,20,20.939712334946453,0.06402329568882692,19,0.0,0,0.0,0,247,53,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,480,23,20.93328985813174,0.06782165774871392,20,0.0,0,0.0,0,263,65,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,510,20,20.935047343534247,0.06337058315991063,18,0.0,0,0.0,0,280,79,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,540,26,20.923846341945346,0.0577934551742942,19,0.0,0,0.0,0,296,93,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,570,21,21.042077733461863,0.0671730769747929,19,0.0,0,0.0,0,313,97,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,600,23,21.565373906892006,0.05166859328057474,17,0.0,0,0.0,0,329,108,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,630,22,22.206981160482503,0.057788549773596286,18,0.0,0,0.0,0,346,123,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,660,20,22.585573108364592,0.03501349698235193,14,0.0,0,0.0,0,362,137,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,690,19,22.872115236448884,0.050235154850243664,16,0.0,0,0.0,0,378,151,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,720,15,22.216948098702044,0.041634826857557525,13,0.0,0,0.0,0,395,166,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,750,22,22.236463353460113,0.05321417393696114,17,0.0,0,0.0,0,411,182,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,780,28,22.315571713066376,0.052455019872758156,19,0.0,0,0.0,0,428,198,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,810,19,22.28086473845189,0.06194399499801572,18,0.0,0,0.0,0,444,211,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,840,20,22.24503173748003,0.0477049993677061,15,0.0,0,0.0,0,461,226,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,870,19,22.15048628670808,0.0509845291794458,17,0.0,0,0.0,0,477,240,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,900,26,22.893192449263335,0.046024580241909994,18,0.0,0,0.0,0,494,256,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,930,11,22.184599988904292,0.018785121225198508,8,0.0,0,0.0,0,510,270,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,960,22,21.414018732213595,0.05436644146288359,17,0.0,0,0.0,0,527,286,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,990,25,21.417766020145745,0.05171107719058152,19,0.0,0,0.0,0,543,301,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1020,22,21.40669485014796,0.05222641027622028,17,0.0,0,0.0,0,560,316,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1050,22,21.388793123377422,0.05630644874481163,18,0.0,0,0.0,0,576,331,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1080,21,21.410895747440705,0.05834242923704096,18,0.0,0,0.0,0,592,345,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1110,21,21.145241699274514,0.07204197382372968,20,0.0,0,0.0,0,609,361,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1140,21,22.47841179451072,0.05523802926701744,18,0.0,0,0.0,0,625,377,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1170,18,23.626226937547948,0.04269302126040202,15,0.0,0,0.0,0,642,392,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1200,19,23.958975247540074,0.044891592987895974,16,0.0,0,0.0,0,658,407,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1230,15,23.327900473417035,0.04256447838844224,13,0.0,0,0.0,0,675,422,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1260,16,22.68355350314588,0.04130094636751665,13,0.0,0,0.0,0,691,437,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1290,20,22.273153937299277,0.06309484012427523,18,0.0,0,0.0,0,708,452,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1320,18,22.201055680121666,0.05850430167025327,17,0.0,0,0.0,0,724,467,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1350,20,22.14199293538437,0.05266175566661862,17,0.0,0,0.0,0,741,483,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1380,18,22.162827332577113,0.05815675676451519,17,0.0,0,0.0,0,757,498,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1410,17,22.057759914517707,0.06039688837156897,17,0.0,0,0.0,0,773,513,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1440,21,22.382071667576138,0.05701123671005159,18,0.0,0,0.0,0,790,529,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1470,18,22.767273644338985,0.055965894420986234,17,0.0,0,0.0,0,806,543,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1500,20,23.054749290063285,0.05369189290202409,17,0.0,0,0.0,0,823,558,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1530,23,22.564847061224743,0.060573209322899405,18,0.0,0,0.0,0,839,573,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1560,22,23.24794308342928,0.04754500578056877,17,0.0,0,0.0,0,856,588,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1590,23,23.05958688400321,0.038296400337598395,16,0.0,0,0.0,0,872,603,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,5,1620,21,23.25074888111184,0.05418518407927498,18,0.0,0,0.0,0,889,618,0,0,1200.0,1200.0,30.0,0.0,0
