scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1900+0,none,3,30,0,,0.0,0,0.0,0,0.0,0,16,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,60,0,,0.0,0,0.0,0,0.0,0,32,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,90,0,,0.0,0,0.0,0,0.0,0,47,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,120,0,,0.0,0,0.0,0,0.0,0,63,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,150,0,,0.0,0,0.0,0,0.0,0,79,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,180,5,31.680743837290414,0.012387236233763114,5,0.0,0,0.0,0,95,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,210,4,28.498978917352698,0.0013593394379853407,2,0.0,0,0.0,0,111,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,240,5,23.869384451736494,0.016408746073796485,5,0.0,0,0.0,0,127,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,270,18,24.0220628590142,0.03802958626461361,14,0.0,0,0.0,0,142,1,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,300,19,23.502976468515747,0.04452773101616761,15,0.0,0,0.0,0,158,5,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,330,18,23.342697193518926,0.037851823797799965,13,0.0,0,0.0,0,174,7,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,360,19,22.62144780154043,0.05801305466135602,18,0.0,0,0.0,0,190,9,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,390,17,22.493032267615035,0.05920365276642106,17,0.0,0,0.0,0,206,17,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,420,14,22.632335143075107,0.039982650162230966,12,0.0,0,0.0,0,222,28,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,450,13,24.443005942418743,0.031839388179970264,10,0.0,0,0.0,0,237,42,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,480,21,21.33113664221287,0.06104273153364659,18,0.0,0,0.0,0,253,55,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,510,28,21.560360424322628,0.0583335126150492,19,0.0,0,0.0,0,269,70,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,540,24,20.336435800481077,0.07259612370131757,21,0.0,0,0.0,0,285,86,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,570,16,22.390863845367765,0.044643628932616745,14,0.0,0,0.0,0,301,101,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,600,15,22.579042857894155,0.04806269345879552,14,0.0,0,0.0,0,317,114,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,630,24,22.80770855293204,0.05566867485862493,19,0.0,0,0.0,0,332,123,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,660,24,22.874491609537536,0.05459434936601611,18,0.0,0,0.0,0,348,140,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,690,21,22.923426549961505,0.06137448113110698,19,0.0,0,0.0,0,364,154,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,720,18,23.091458340133332,0.05591462095483356,16,0.0,0,0.0,0,380,168,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,750,21,24.094881958059318,0.04014829277520562,15,0.0,0,0.0,0,396,182,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,780,19,24.13632403847453,0.03217338971877932,14,0.0,0,0.0,0,412,197,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,810,13,23.550018832744932,0.03279382410980058,11,0.0,0,0.0,0,427,212,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,840,17,23.1033364358088,0.05764580377361123,17,0.0,0,0.0,0,443,228,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,870,20,22.79263668145682,0.0446194080903562,15,0.0,0,0.0,0,459,244,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,900,20,22.865831820794725,0.052331250679640104,16,0.0,0,0.0,0,475,259,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,930,18,22.736791794105695,0.05536065902751185,17,0.0,0,0.0,0,491,274,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,960,17,22.69214100591843,0.05138296899098123,15,0.0,0,0.0,0,507,290,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,990,19,22.639593956927012,0.040425143190647835,14,0.0,0,0.0,0,522,303,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,3,1020,18,22.92007312662807,0.05804808638335999,17,0.0,0,0.0,0,538,318,0,0,1200.0,1200.0,30.0,0.0,0
