scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
2000+0,none,3,30,0,,0.0,0,0.0,0,0.0,0,17,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,3,60,0,,0.0,0,0.0,0,0.0,0,33,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,3,90,0,,0.0,0,0.0,0,0.0,0,50,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,3,120,0,,0.0,0,0.0,0,0.0,0,67,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,3,150,0,,0.0,0,0.0,0,0.0,0,83,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,3,180,5,31.68105516167956,0.012387126205921107,5,0.0,0,0.0,0,100,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,3,210,2,28.8220991900801,0.0054374382067228074,2,0.0,0,0.0,0,117,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,3,240,5,23.871866197880962,0.016407040187835755,5,0.0,0,0.0,0,133,0,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,3,270,17,23.971593419618014,0.0391390131167815,14,0.0,0,0.0,0,150,1,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,3,300,16,23.51609200353612,0.04745077076034079,15,0.0,0,0.0,0,167,5,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,3,330,17,23.237799127270367,0.0438757765246379,14,0.0,0,0.0,0,183,7,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,3,360,22,22.619979141355632,0.06173809181736847,19,0.0,0,0.0,0,200,9,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,3,390,22,22.48063410682649,0.05630738416835091,17,0.0,0,0.0,0,217,17,0,0,1200.0,1200.0,30.0,0.0,0
2000+0,none,3,420,14,23.278251912504977,0.031643532130945576,11,0.0,0,0.0,0,233,28,0,0,1200.0,1200.0,30.0,0.0,0
