scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1975+0,none,2,30,0,,0.0,0,0.0,0,0.0,0,16,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,2,60,0,,0.0,0,0.0,0,0.0,0,33,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,2,90,0,,0.0,0,0.0,0,0.0,0,49,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,2,120,0,,0.0,0,0.0,0,0.0,0,66,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,2,150,0,,0.0,0,0.0,0,0.0,0,82,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,2,180,2,30.785220472210636,0.0050949129904239495,2,0.0,0,0.0,0,99,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,2,210,7,30.160009374360158,0.01485057049938329,6,0.0,0,0.0,0,115,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,2,240,7,29.098244586210694,0.01595600661360237,6,0.0,0,0.0,0,132,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,2,270,13,24.696110697194147,0.03207154581103045,11,0.0,0,0.0,0,148,0,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,2,300,23,23.211985751621118,0.043939584006496564,16,0.0,0,0.0,0,165,3,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,2,330,18,23.0905467756153,0.04089363725889541,15,0.0,0,0.0,0,181,10,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,2,360,3,20.581572679545136,0.011417980726712547,3,0.0,0,0.0,0,197,16,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,2,390,23,20.58092116389804,0.06107113880963292,19,0.0,0,0.0,0,214,19,0,0,1200.0,1200.0,30.0,0.0,0
1975+0,none,2,420,27,20.58197674705658,0.06199378318144871,20,0.0,0,0.0,0,230,25,0,0,1200.0,1200.0,30.0,0.0,0
