scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1900+0,none,2,30,0,,0.0,0,0.0,0,0.0,0,16,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,60,0,,0.0,0,0.0,0,0.0,0,32,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,90,0,,0.0,0,0.0,0,0.0,0,47,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,120,0,,0.0,0,0.0,0,0.0,0,63,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,150,0,,0.0,0,0.0,0,0.0,0,79,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,180,2,30.785220472210636,0.0050949129904239495,2,0.0,0,0.0,0,95,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,210,6,30.340451751271498,0.015536887916528503,6,0.0,0,0.0,0,111,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,240,6,29.12153133549185,0.01623593168730224,6,0.0,0,0.0,0,127,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,270,12,24.959628720812884,0.034399058045640626,11,0.0,0,0.0,0,142,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,300,18,23.786924199991105,0.04901597627011351,16,0.0,0,0.0,0,158,3,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,330,19,22.94612719311386,0.06186664146453609,15,0.0,0,0.0,0,174,10,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,360,3,20.571582454417964,0.005817026946910649,2,0.0,0,0.0,0,190,16,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,390,22,20.56932404323891,0.059009430359308605,18,0.0,0,0.0,0,206,20,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,420,22,20.573349289103447,0.07018716132530377,19,0.0,0,0.0,0,222,25,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,450,25,20.5827856143193,0.052439183915535634,19,0.0,0,0.0,0,237,39,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,480,26,20.518208324315854,0.06306850135022443,19,0.0,0,0.0,0,253,53,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,510,20,20.80464352044925,0.05687235799841232,17,0.0,0,0.0,0,269,57,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,540,20,22.518242215452116,0.06024657012601343,18,0.0,0,0.0,0,285,68,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,570,20,22.662621797844533,0.04885400131623404,16,0.0,0,0.0,0,301,84,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,600,21,22.736480948735558,0.04929489515108306,17,0.0,0,0.0,0,317,98,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,630,24,23.085264285109847,0.04301712096434661,17,0.0,0,0.0,0,332,113,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,660,19,23.06832833448824,0.057054472793555536,18,0.0,0,0.0,0,348,127,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,690,21,23.975984946658993,0.053215483455502026,14,0.0,0,0.0,0,364,142,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,720,20,23.877142272768733,0.04078966019950106,15,0.0,0,0.0,0,380,157,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,750,21,23.044087508524715,0.0496850084336188,17,0.0,0,0.0,0,396,173,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,780,11,23.84274752716392,0.036149429231392104,11,0.0,0,0.0,0,412,188,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,810,15,23.033291664223903,0.04583562250497834,14,0.0,0,0.0,0,427,203,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,840,19,22.592905158834924,0.05556549024603707,17,0.0,0,0.0,0,443,218,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,870,22,22.48512000365053,0.05888950780343975,19,0.0,0,0.0,0,459,234,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,900,21,22.257544061065957,0.06056817626806795,18,0.0,0,0.0,0,475,248,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,930,21,22.076256384173835,0.05224051715395414,17,0.0,0,0.0,0,491,263,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,960,18,22.507332561563523,0.04714675039668918,15,0.0,0,0.0,0,507,278,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,990,17,24.376588124947606,0.044479429277762016,15,0.0,0,0.0,0,522,294,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,1020,21,23.85081884844251,0.04679199672096009,16,0.0,0,0.0,0,538,308,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,1050,16,23.33271370053428,0.0448676229964633,14,0.0,0,0.0,0,554,323,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,1080,20,23.236392829202938,0.0490650085405908,17,0.0,0,0.0,0,570,339,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,1110,11,23.43007852775378,0.033106868245317854,10,0.0,0,0.0,0,586,354,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,1140,10,24.728316263917666,0.026671104900394007,9,0.0,0,0.0,0,602,369,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,1170,21,22.079445201974217,0.056967089225202015,18,0.0,0,0.0,0,617,385,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,1200,21,21.811774449399746,0.05469654927257276,17,0.0,0,0.0,0,633,399,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,1230,20,21.68560518065476,0.060896795957940716,18,0.0,0,0.0,0,649,415,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,1260,15,22.106251478706405,0.04303486327927809,13,0.0,0,0.0,0,665,429,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,2,1290,22,21.463482979801185,0.061709161621975754,19,0.0,0,0.0,0,681,445,0,0,1200.0,1200.0,30.0,0.0,0
