scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1950+0,none,2,1110,9,25.06311692282337,0.023832272066014563,8,0.0,0,0.0,0,601,356,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1140,19,21.8829549149596,0.04686223732686206,14,0.0,0,0.0,0,617,371,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1170,21,21.8040244631367,0.052433685697731866,17,0.0,0,0.0,0,634,387,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1200,27,20.72950758507169,0.05710071715867571,19,0.0,0,0.0,0,650,402,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1230,23,20.79526908014651,0.06303037077110124,18,0.0,0,0.0,0,666,416,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1260,22,21.03384632911668,0.06674317004636805,19,0.0,0,0.0,0,682,431,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1290,23,21.10784716546674,0.06487271813091032,20,0.0,0,0.0,0,699,446,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1320,24,20.8076906324211,0.05704637273693531,18,0.0,0,0.0,0,715,461,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1350,14,22.63303980572503,0.048538801316734256,14,0.0,0,0.0,0,731,475,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1380,5,22.667003027271114,0.017279280243349147,5,0.0,0,0.0,0,747,488,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1410,18,20.29176662369446,0.03751200878324804,13,0.0,0,0.0,0,764,504,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1440,18,20.29920782106479,0.06946088409837708,18,0.0,0,0.0,0,780,519,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1470,25,20.295380438398464,0.06359101417124294,19,0.0,0,0.0,0,796,534,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1500,20,20.294233518254035,0.06619120493755873,18,0.0,0,0.0,0,812,550,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1530,21,20.2970691760932,0.0665123908360177,19,0.0,0,0.0,0,829,565,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1560,23,20.22151183567969,0.06614786875231478,18,0.0,0,0.0,0,845,580,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1590,23,20.567885630209513,0.05879307109655277,18,0.0,0,0.0,0,861,595,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1620,27,22.097755867650015,0.051340133396593046,18,0.0,0,0.0,0,877,610,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1650,22,21.211730833292435,0.04989989915496456,17,0.0,0,0.0,0,894,624,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1680,14,21.006231172824233,0.041189628497818376,12,0.0,0,0.0,0,910,639,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1710,21,22.22019317307694,0.06219887236891661,19,0.0,0,0.0,0,926,654,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1740,19,22.274779031190768,0.05650899971165397,17,0.0,0,0.0,0,942,670,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1770,26,22.293143295159705,0.05986077244358512,19,0.0,0,0.0,0,959,685,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1800,19,22.507526699430237,0.03918319346096268,15,0.0,0,0.0,0,975,700,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1830,8,27.805722375004045,0.02264543037531818,8,0.0,0,0.0,0,991,716,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1860,14,23.07211217956611,0.03894364296021422,12,0.0,0,0.0,0,1007,731,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1890,19,20.50529593120816,0.06134194262631354,14,0.0,0,0.0,0,1024,746,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1920,21,20.512961251761567,0.07340259733363534,20,0.0,0,0.0,0,1040,761,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1950,24,20.214432643626395,0.0654146025992721,19,0.0,0,0.0,0,1056,776,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,1980,23,20.24171800633403,0.062376690171981865,18,0.0,0,0.0,0,1072,791,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2010,23,20.326465623780905,0.06801121867634569,19,0.0,0,0.0,0,1089,806,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2040,30,20.118023037118355,0.06208708711919068,21,0.0,0,0.0,0,1105,821,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2070,21,20.826805714541276,0.06661496620423955,19,0.0,0,0.0,0,1121,837,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2100,22,20.829895353918115,0.05438840969880706,17,0.0,0,0.0,0,1137,853,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2130,20,21.460327813628705,0.05573928600013005,17,0.0,0,0.0,0,1154,867,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2160,19,23.62248154874955,0.042142372098692246,14,0.0,0,0.0,0,1170,881,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2190,17,24.499775694267782,0.038553381910484553,13,0.0,0,0.0,0,1186,894,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2220,21,23.047558256399803,0.04777521512429151,15,0.0,0,0.0,0,1202,909,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2250,20,22.62582132054331,0.04567264378613345,17,0.0,0,0.0,0,1219,925,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2280,19,23.136531459900603,0.058746092710286274,18,0.0,0,0.0,0,1235,939,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2310,18,22.697766666035783,0.05020347942096729,16,0.0,0,0.0,0,1251,955,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2340,21,23.19938034206259,0.05122844748964326,16,0.0,0,0.0,0,1267,970,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2370,20,22.863827442940455,0.035682691640863594,14,0.0,0,0.0,0,1284,986,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2400,13,25.079557475001657,0.02773580065433331,11,0.0,0,0.0,0,1300,1002,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2430,15,24.675352684256357,0.036254295319895394,11,0.0,0,0.0,0,1316,1018,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2460,20,21.19699653657648,0.059983324566504355,18,0.0,0,0.0,0,1332,1033,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2490,23,20.524683494683586,0.07020207551161092,20,0.0,0,0.0,0,1349,1048,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2520,22,20.471146018891876,0.06720421593227002,19,0.0,0,0.0,0,1365,1063,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2550,22,22.38159314221398,0.0573271297500393,17,0.0,0,0.0,0,1381,1078,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2580,26,20.978620940501152,0.05402750670662802,19,0.0,0,0.0,0,1397,1092,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2610,22,20.64333655619438,0.06888629122017846,18,0.0,0,0.0,0,1414,1108,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2640,17,22.496845435302458,0.04773231462592473,15,0.0,0,0.0,0,1430,1123,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2670,23,20.291583593274662,0.06263318063992453,16,0.0,0,0.0,0,1446,1138,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2700,25,14.016238452115934,0.1346460414942309,14,0.0,0,0.0,0,1462,1154,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2730,15,19.97013990948119,0.04774188580009498,13,0.0,0,0.0,0,1479,1168,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2760,17,21.641730891740167,0.061691236294010805,17,0.0,0,0.0,0,1495,1182,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2790,17,20.898930179131366,0.05929067263437749,16,0.0,0,0.0,0,1511,1197,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2820,24,18.12774917794613,0.06880575180271838,18,0.0,0,0.0,0,1527,1212,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2850,22,13.8055034594293,0.08742655131683628,17,0.0,0,0.0,0,1544,1228,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2880,25,10.116679569995243,0.12432884703251451,16,0.0,0,0.0,0,1560,1244,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2910,26,9.353997193701238,0.13185749848764772,18,0.0,0,0.0,0,1576,1259,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2940,21,8.456715086973697,0.14122348439693724,11,0.0,0,0.0,0,1592,1273,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,2970,30,10.189094206819314,0.11901319575518604,17,0.0,0,0.0,0,1609,1289,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3000,29,8.949209318588501,0.09794976633691022,16,0.0,0,0.0,0,1625,1305,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3030,23,6.8576086817880375,0.13674674277575224,13,0.0,0,0.0,0,1641,1320,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3060,26,11.037726407214379,0.10024406549111972,17,0.0,0,0.0,0,1657,1335,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3090,25,8.841586470077162,0.13201965873197424,15,0.0,0,0.0,0,1674,1350,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3120,27,4.697571698289813,0.16194737086919606,13,0.0,0,0.0,0,1690,1365,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3150,24,7.886421014260313,0.113057502203939,17,0.0,0,0.0,0,1706,1379,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3180,26,11.07919391466158,0.10178346208281255,16,0.0,0,0.0,0,1722,1395,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3210,27,5.125252432736262,0.16523725827785257,13,0.0,0,0.0,0,1739,1410,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3240,33,5.654287921062233,0.1314115325307057,17,0.0,0,0.0,0,1755,1425,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3270,25,10.516655359656328,0.0893314120297191,16,0.0,0,0.0,0,1771,1439,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3300,28,8.408933682309467,0.16096646892694177,15,0.0,0,0.0,0,1787,1455,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3330,32,4.488407880162268,0.2113122331712475,13,0.0,0,0.0,0,1804,1470,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3360,28,6.9488815523212955,0.15955519864021425,15,0.0,0,0.0,0,1820,1484,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3390,28,7.087721781425424,0.13850266928604923,15,0.0,0,0.0,0,1836,1500,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3420,29,5.2385018317719005,0.18034698557550352,13,0.0,0,0.0,0,1852,1514,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3450,27,6.910220590914617,0.16441437036467807,15,0.0,0,0.0,0,1869,1530,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3480,27,7.300301134287578,0.14695194681291923,15,0.0,0,0.0,0,1885,1545,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3510,28,8.275539454251447,0.12348463270050919,16,0.0,0,0.0,0,1901,1560,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3540,29,7.078175417796242,0.1649646135439828,14,0.0,0,0.0,0,1917,1576,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3570,26,8.9341618962473,0.11831779435624412,18,0.0,0,0.0,0,1934,1591,0,0,1200.0,1200.0,30.0,0.0,0
1950+0,none,2,3600,28,7.989723981510093,0.16714702784338442,14,0.0,0,0.0,0,1950,1606,0,0,1200.0,1200.0,30.0,0.0,0
