scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1900+0,none,5,30,0,,0.0,0,0.0,0,0.0,0,16,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,60,0,,0.0,0,0.0,0,0.0,0,32,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,90,0,,0.0,0,0.0,0,0.0,0,47,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,120,0,,0.0,0,0.0,0,0.0,0,63,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,150,0,,0.0,0,0.0,0,0.0,0,79,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,180,1,31.98978394875707,0.0024486984175576747,1,0.0,0,0.0,0,95,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,210,9,26.83452181553035,0.021942762523651994,8,0.0,0,0.0,0,111,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,240,15,26.721152984307558,0.03491886492133887,13,0.0,0,0.0,0,127,0,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,270,19,26.232966264789482,0.04199266694894277,16,0.0,0,0.0,0,142,1,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,300,10,25.7903243948346,0.024364714198172047,9,0.0,0,0.0,0,158,1,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,330,18,24.036547745334648,0.04255771908115757,15,0.0,0,0.0,0,174,7,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,360,17,23.993774568890476,0.04541890416300116,15,0.0,0,0.0,0,190,19,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,390,18,23.82945271640816,0.045703137861306684,15,0.0,0,0.0,0,206,33,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,420,3,23.74426289963965,0.0066099078859982304,3,0.0,0,0.0,0,222,46,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,450,23,20.943879979397583,0.039117364905478284,15,0.0,0,0.0,0,237,51,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,480,25,20.93187928931342,0.06521274765823838,20,0.0,0,0.0,0,253,65,0,0,1200.0,1200.0,30.0,0.0,0
1900+0,none,5,510,22,20.934795273372178,0.06210109798572603,18,0.0,0,0.0,0,269,78,0,0,1200.0,1200.0,30.0,0.0,0
