experiment_id,controller,seed,time_s,mainline_vph,ramp_vph,mean_speed_mps,upstream_speed_mps,bottleneck_flow_veh,bottleneck_occupancy,ramp_queue_veh,alinea_requested_rate_vph,alinea_applied_rate_vph,departed_veh,arrived_veh,teleports,metric_schema_version,estimator_id,window_step_observations,main_speed_vehicle_observations,upstream_speed_vehicle_observations,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,loaded_veh,pending_veh,in_network_veh,actual_departure_ratio,completion_ratio,tts_system_s,tts_pending_s,tts_in_network_s
main4500_ramp600_none_seed2_44ca55f8,none,2,30,4500,600,28.20770754036844,,0,0.0,2,1200.0,1200.0,28,0,0,cr02-window-v1,traci-1s-step-complete-window,30,4,0,1.3666666666666667,2,0.0,0,28,0,28,1.0,0.0,431.0,0.0,431.0
main4500_ramp600_none_seed2_44ca55f8,none,2,60,4500,600,29.880683078928524,,0,0.0,2,1200.0,1200.0,55,0,0,cr02-window-v1,traci-1s-step-complete-window,30,12,0,1.5666666666666667,2,0.0,0,55,0,55,1.0,0.0,1690.0,0.0,1690.0
main4500_ramp600_none_seed2_44ca55f8,none,2,90,4500,600,29.102754529176764,,0,0.0,2,1200.0,1200.0,83,0,0,cr02-window-v1,traci-1s-step-complete-window,30,18,0,1.6,2,0.0,0,83,0,83,1.0,0.0,3777.0,0.0,3777.0
main4500_ramp600_none_seed2_44ca55f8,none,2,120,4500,600,29.5847418124401,,0,0.0,2,1200.0,1200.0,110,3,0,cr02-window-v1,traci-1s-step-complete-window,30,24,0,1.5333333333333334,2,0.0,0,110,0,107,1.0,0.02727272727272727,6661.0,0.0,6661.0
main4500_ramp600_none_seed2_44ca55f8,none,2,150,4500,600,28.928008704193537,31.678174128034776,6,0.014440709247127377,2,1200.0,1200.0,139,6,0,cr02-window-v1,traci-1s-step-complete-window,30,34,5,1.6333333333333333,2,0.0,0,139,0,133,1.0,0.04316546762589928,10282.0,0.0,10282.0
main4500_ramp600_none_seed2_44ca55f8,none,2,180,4500,600,28.7558883042346,29.971623607015783,11,0.02906648614014197,2,1200.0,1200.0,166,9,0,cr02-window-v1,traci-1s-step-complete-window,30,43,10,1.6333333333333333,2,0.0,0,166,0,157,1.0,0.05421686746987952,14645.0,0.0,14645.0
main4500_ramp600_none_seed2_44ca55f8,none,2,210,4500,600,28.669746950510245,28.159949935916103,10,0.04846803148475942,2,1200.0,1200.0,193,17,0,cr02-window-v1,traci-1s-step-complete-window,30,47,7,1.5,2,0.0,0,193,0,176,1.0,0.08808290155440414,19677.0,0.0,19677.0
main4500_ramp600_none_seed2_44ca55f8,none,2,240,4500,600,28.212832549035355,26.675774477030625,8,0.0361961651642171,2,1200.0,1200.0,221,35,0,cr02-window-v1,traci-1s-step-complete-window,30,42,10,1.6333333333333333,2,0.0,0,221,0,186,1.0,0.1583710407239819,25107.0,0.0,25107.0
main4500_ramp600_none_seed2_44ca55f8,none,2,270,4500,600,28.33961755631074,27.482661862583313,11,0.04742854150001203,2,1200.0,1200.0,249,61,0,cr02-window-v1,traci-1s-step-complete-window,30,43,10,1.5666666666666667,2,0.0,0,249,0,188,1.0,0.24497991967871485,30746.0,0.0,30746.0
main4500_ramp600_none_seed2_44ca55f8,none,2,300,4500,600,28.56644825405557,28.457104382012414,12,0.054330751461511305,2,1200.0,1200.0,276,80,0,cr02-window-v1,traci-1s-step-complete-window,30,43,10,1.5666666666666667,2,0.0,0,276,0,196,1.0,0.2898550724637681,36532.0,0.0,36532.0
